&& imag part epsilon2(omega) tensor, xx, yy,zz xy, xz, yz
0.000000    5.658464e-05 5.658464e-05 7.592981e-05   1.003865e-21 -3.399281e-27 -6.846359e-27
0.010000    5.669240e-05 5.669240e-05 7.605039e-05   1.007083e-21 -3.400722e-27 -6.849027e-27
0.020000    5.680056e-05 5.680056e-05 7.617128e-05   1.010315e-21 -3.402164e-27 -6.851698e-27
0.030000    5.690911e-05 5.690911e-05 7.629246e-05   1.013561e-21 -3.403607e-27 -6.854369e-27
0.040000    5.701807e-05 5.701807e-05 7.641395e-05   1.016822e-21 -3.405052e-27 -6.857043e-27
0.050000    5.712743e-05 5.712743e-05 7.653575e-05   1.020098e-21 -3.406498e-27 -6.859719e-27
0.060000    5.723720e-05 5.723720e-05 7.665785e-05   1.023389e-21 -3.407946e-27 -6.862396e-27
0.070000    5.734738e-05 5.734738e-05 7.678025e-05   1.026695e-21 -3.409395e-27 -6.865075e-27
0.080000    5.745796e-05 5.745796e-05 7.690297e-05   1.030015e-21 -3.410846e-27 -6.867756e-27
0.090000    5.756896e-05 5.756896e-05 7.702599e-05   1.033351e-21 -3.412298e-27 -6.870439e-27
0.100000    5.768038e-05 5.768038e-05 7.714933e-05   1.036702e-21 -3.413751e-27 -6.873123e-27
0.110000    5.779221e-05 5.779221e-05 7.727297e-05   1.040068e-21 -3.415206e-27 -6.875810e-27
0.120000    5.790447e-05 5.790447e-05 7.739693e-05   1.043450e-21 -3.416662e-27 -6.878498e-27
0.130000    5.801715e-05 5.801715e-05 7.752121e-05   1.046847e-21 -3.418120e-27 -6.881188e-27
0.140000    5.813025e-05 5.813025e-05 7.764579e-05   1.050259e-21 -3.419579e-27 -6.883880e-27
0.150000    5.824378e-05 5.824378e-05 7.777070e-05   1.053687e-21 -3.421039e-27 -6.886574e-27
0.160000    5.835774e-05 5.835774e-05 7.789592e-05   1.057131e-21 -3.422501e-27 -6.889269e-27
0.170000    5.847213e-05 5.847213e-05 7.802145e-05   1.060591e-21 -3.423965e-27 -6.891967e-27
0.180000    5.858696e-05 5.858696e-05 7.814731e-05   1.064067e-21 -3.425430e-27 -6.894666e-27
0.190000    5.870223e-05 5.870223e-05 7.827349e-05   1.067559e-21 -3.426897e-27 -6.897367e-27
