&& imag part epsilon2(omega) tensor, xx, yy,zz xy, xz, yz
0.000000    1.660232e-01 1.660232e-01 1.660232e-01   -5.692173e-21 -1.643066e-20 -1.024535e-20
0.010000    1.669475e-01 1.669475e-01 1.669475e-01   -5.725388e-21 -1.652408e-20 -1.030590e-20
0.020000    1.678798e-01 1.678798e-01 1.678798e-01   -5.758904e-21 -1.661832e-20 -1.036699e-20
0.030000    1.688204e-01 1.688204e-01 1.688204e-01   -5.792725e-21 -1.671338e-20 -1.042866e-20
0.040000    1.697691e-01 1.697691e-01 1.697691e-01   -5.826853e-21 -1.680927e-20 -1.049089e-20
0.050000    1.707263e-01 1.707263e-01 1.707263e-01   -5.861294e-21 -1.690600e-20 -1.055370e-20
0.060000    1.716919e-01 1.716919e-01 1.716919e-01   -5.896051e-21 -1.700359e-20 -1.061710e-20
0.070000    1.726660e-01 1.726660e-01 1.726660e-01   -5.931128e-21 -1.710204e-20 -1.068109e-20
0.080000    1.736488e-01 1.736488e-01 1.736488e-01   -5.966530e-21 -1.720136e-20 -1.074568e-20
0.090000    1.746404e-01 1.746404e-01 1.746404e-01   -6.002259e-21 -1.730157e-20 -1.081088e-20
0.100000    1.756409e-01 1.756409e-01 1.756409e-01   -6.038321e-21 -1.740267e-20 -1.087670e-20
0.110000    1.766503e-01 1.766503e-01 1.766503e-01   -6.074720e-21 -1.750468e-20 -1.094314e-20
0.120000    1.776689e-01 1.776689e-01 1.776689e-01   -6.111460e-21 -1.760760e-20 -1.101022e-20
0.130000    1.786966e-01 1.786966e-01 1.786966e-01   -6.148545e-21 -1.771146e-20 -1.107793e-20
0.140000    1.797337e-01 1.797337e-01 1.797337e-01   -6.185981e-21 -1.781625e-20 -1.114630e-20
0.150000    1.807803e-01 1.807803e-01 1.807803e-01   -6.223771e-21 -1.792199e-20 -1.121532e-20
0.160000    1.818364e-01 1.818364e-01 1.818364e-01   -6.261920e-21 -1.802870e-20 -1.128501e-20
0.170000    1.829022e-01 1.829022e-01 1.829022e-01   -6.300433e-21 -1.813638e-20 -1.135538e-20
0.180000    1.839778e-01 1.839778e-01 1.839778e-01   -6.339315e-21 -1.824504e-20 -1.142643e-20
0.190000    1.850634e-01 1.850634e-01 1.850634e-01   -6.378570e-21 -1.835471e-20 -1.149817e-20
0.200000    1.861590e-01 1.861590e-01 1.861590e-01   -6.418204e-21 -1.846539e-20 -1.157062e-20
0.210000    1.872648e-01 1.872648e-01 1.872648e-01   -6.458222e-21 -1.857709e-20 -1.164379e-20
0.220000    1.883809e-01 1.883809e-01 1.883809e-01   -6.498628e-21 -1.868983e-20 -1.171767e-20
0.230000    1.895075e-01 1.895075e-01 1.895075e-01   -6.539428e-21 -1.880362e-20 -1.179229e-20
0.240000    1.906447e-01 1.906447e-01 1.906447e-01   -6.580627e-21 -1.891848e-20 -1.186765e-20
0.250000    1.917926e-01 1.917926e-01 1.917926e-01   -6.622232e-21 -1.903441e-20 -1.194377e-20
0.260000    1.929514e-01 1.929514e-01 1.929514e-01   -6.664246e-21 -1.915144e-20 -1.202065e-20
0.270000    1.941212e-01 1.941212e-01 1.941212e-01   -6.706676e-21 -1.926956e-20 -1.209831e-20
0.280000    1.953022e-01 1.953022e-01 1.953022e-01   -6.749527e-21 -1.938881e-20 -1.217675e-20
0.290000    1.964945e-01 1.964945e-01 1.964945e-01   -6.792806e-21 -1.950920e-20 -1.225598e-20
0.300000    1.976982e-01 1.976982e-01 1.976982e-01   -6.836518e-21 -1.963073e-20 -1.233603e-20
0.310000    1.989135e-01 1.989135e-01 1.989135e-01   -6.880669e-21 -1.975342e-20 -1.241689e-20
0.320000    2.001406e-01 2.001406e-01 2.001406e-01   -6.925265e-21 -1.987730e-20 -1.249859e-20
0.330000    2.013797e-01 2.013797e-01 2.013797e-01   -6.970313e-21 -2.000237e-20 -1.258113e-20
0.340000    2.026308e-01 2.026308e-01 2.026308e-01   -7.015818e-21 -2.012865e-20 -1.266452e-20
0.350000    2.038942e-01 2.038942e-01 2.038942e-01   -7.061788e-21 -2.025616e-20 -1.274878e-20
0.360000    2.051700e-01 2.051700e-01 2.051700e-01   -7.108229e-21 -2.038491e-20 -1.283392e-20
0.370000    2.064584e-01 2.064584e-01 2.064584e-01   -7.155147e-21 -2.051492e-20 -1.291996e-20
0.380000    2.077595e-01 2.077595e-01 2.077595e-01   -7.202549e-21 -2.064620e-20 -1.300689e-20
0.390000    2.090736e-01 2.090736e-01 2.090736e-01   -7.250443e-21 -2.077878e-20 -1.309475e-20
0.400000    2.104008e-01 2.104008e-01 2.104008e-01   -7.298836e-21 -2.091267e-20 -1.318354e-20
0.410000    2.117413e-01 2.117413e-01 2.117413e-01   -7.347733e-21 -2.104789e-20 -1.327328e-20
0.420000    2.130952e-01 2.130952e-01 2.130952e-01   -7.397144e-21 -2.118445e-20 -1.336398e-20
0.430000    2.144629e-01 2.144629e-01 2.144629e-01   -7.447075e-21 -2.132238e-20 -1.345565e-20
0.440000    2.158444e-01 2.158444e-01 2.158444e-01   -7.497535e-21 -2.146169e-20 -1.354832e-20
0.450000    2.172399e-01 2.172399e-01 2.172399e-01   -7.548530e-21 -2.160241e-20 -1.364199e-20
0.460000    2.186497e-01 2.186497e-01 2.186497e-01   -7.600068e-21 -2.174455e-20 -1.373667e-20
0.470000    2.200740e-01 2.200740e-01 2.200740e-01   -7.652159e-21 -2.188813e-20 -1.383240e-20
0.480000    2.215130e-01 2.215130e-01 2.215130e-01   -7.704810e-21 -2.203317e-20 -1.392917e-20
0.490000    2.229668e-01 2.229668e-01 2.229668e-01   -7.758029e-21 -2.217970e-20 -1.402701e-20
0.500000    2.244357e-01 2.244357e-01 2.244357e-01   -7.811824e-21 -2.232772e-20 -1.412594e-20
0.510000    2.259199e-01 2.259199e-01 2.259199e-01   -7.866206e-21 -2.247728e-20 -1.422597e-20
0.520000    2.274197e-01 2.274197e-01 2.274197e-01   -7.921182e-21 -2.262837e-20 -1.432711e-20
0.530000    2.289352e-01 2.289352e-01 2.289352e-01   -7.976762e-21 -2.278104e-20 -1.442939e-20
0.540000    2.304667e-01 2.304667e-01 2.304667e-01   -8.032954e-21 -2.293530e-20 -1.453283e-20
0.550000    2.320144e-01 2.320144e-01 2.320144e-01   -8.089769e-21 -2.309117e-20 -1.463743e-20
0.560000    2.335786e-01 2.335786e-01 2.335786e-01   -8.147216e-21 -2.324867e-20 -1.474323e-20
0.570000    2.351595e-01 2.351595e-01 2.351595e-01   -8.205304e-21 -2.340784e-20 -1.485023e-20
0.580000    2.367574e-01 2.367574e-01 2.367574e-01   -8.264045e-21 -2.356869e-20 -1.495847e-20
0.590000    2.383724e-01 2.383724e-01 2.383724e-01   -8.323447e-21 -2.373125e-20 -1.506795e-20
0.600000    2.400050e-01 2.400050e-01 2.400050e-01   -8.383521e-21 -2.389554e-20 -1.517870e-20
0.610000    2.416553e-01 2.416553e-01 2.416553e-01   -8.444279e-21 -2.406159e-20 -1.529075e-20
0.620000    2.433236e-01 2.433236e-01 2.433236e-01   -8.505731e-21 -2.422942e-20 -1.540410e-20
0.630000    2.450101e-01 2.450101e-01 2.450101e-01   -8.567887e-21 -2.439907e-20 -1.551878e-20
0.640000    2.467152e-01 2.467152e-01 2.467152e-01   -8.630760e-21 -2.457055e-20 -1.563482e-20
0.650000    2.484392e-01 2.484392e-01 2.484392e-01   -8.694361e-21 -2.474390e-20 -1.575224e-20
0.660000    2.501823e-01 2.501823e-01 2.501823e-01   -8.758701e-21 -2.491915e-20 -1.587105e-20
0.670000    2.519449e-01 2.519449e-01 2.519449e-01   -8.823794e-21 -2.509631e-20 -1.599129e-20
0.680000    2.537271e-01 2.537271e-01 2.537271e-01   -8.889650e-21 -2.527543e-20 -1.611298e-20
0.690000    2.555295e-01 2.555295e-01 2.555295e-01   -8.956283e-21 -2.545653e-20 -1.623614e-20
0.700000    2.573522e-01 2.573522e-01 2.573522e-01   -9.023705e-21 -2.563964e-20 -1.636080e-20
0.710000    2.591955e-01 2.591955e-01 2.591955e-01   -9.091931e-21 -2.582479e-20 -1.648698e-20
0.720000    2.610599e-01 2.610599e-01 2.610599e-01   -9.160972e-21 -2.601201e-20 -1.661471e-20
0.730000    2.629457e-01 2.629457e-01 2.629457e-01   -9.230843e-21 -2.620134e-20 -1.674402e-20
0.740000    2.648531e-01 2.648531e-01 2.648531e-01   -9.301558e-21 -2.639281e-20 -1.687493e-20
0.750000    2.667825e-01 2.667825e-01 2.667825e-01   -9.373131e-21 -2.658645e-20 -1.700747e-20
0.760000    2.687344e-01 2.687344e-01 2.687344e-01   -9.445577e-21 -2.678229e-20 -1.714167e-20
0.770000    2.707090e-01 2.707090e-01 2.707090e-01   -9.518910e-21 -2.698038e-20 -1.727757e-20
0.780000    2.727068e-01 2.727068e-01 2.727068e-01   -9.593147e-21 -2.718074e-20 -1.741518e-20
0.790000    2.747281e-01 2.747281e-01 2.747281e-01   -9.668303e-21 -2.738342e-20 -1.755455e-20
0.800000    2.767733e-01 2.767733e-01 2.767733e-01   -9.744394e-21 -2.758844e-20 -1.769570e-20
0.810000    2.788427e-01 2.788427e-01 2.788427e-01   -9.821435e-21 -2.779585e-20 -1.783866e-20
0.820000    2.809369e-01 2.809369e-01 2.809369e-01   -9.899445e-21 -2.800569e-20 -1.798347e-20
0.830000    2.830562e-01 2.830562e-01 2.830562e-01   -9.978440e-21 -2.821799e-20 -1.813017e-20
0.840000    2.852011e-01 2.852011e-01 2.852011e-01   -1.005844e-20 -2.843279e-20 -1.827878e-20
0.850000    2.873719e-01 2.873719e-01 2.873719e-01   -1.013946e-20 -2.865015e-20 -1.842935e-20
0.860000    2.895692e-01 2.895692e-01 2.895692e-01   -1.022151e-20 -2.887009e-20 -1.858191e-20
0.870000    2.917933e-01 2.917933e-01 2.917933e-01   -1.030463e-20 -2.909266e-20 -1.873649e-20
0.880000    2.940448e-01 2.940448e-01 2.940448e-01   -1.038882e-20 -2.931790e-20 -1.889314e-20
0.890000    2.963241e-01 2.963241e-01 2.963241e-01   -1.047411e-20 -2.954587e-20 -1.905190e-20
0.900000    2.986316e-01 2.986316e-01 2.986316e-01   -1.056052e-20 -2.977660e-20 -1.921280e-20
0.910000    3.009680e-01 3.009680e-01 3.009680e-01   -1.064807e-20 -3.001014e-20 -1.937588e-20
0.920000    3.033336e-01 3.033336e-01 3.033336e-01   -1.073678e-20 -3.024654e-20 -1.954120e-20
0.930000    3.057291e-01 3.057291e-01 3.057291e-01   -1.082666e-20 -3.048584e-20 -1.970879e-20
0.940000    3.081548e-01 3.081548e-01 3.081548e-01   -1.091775e-20 -3.072811e-20 -1.987869e-20
0.950000    3.106115e-01 3.106115e-01 3.106115e-01   -1.101007e-20 -3.097339e-20 -2.005096e-20
0.960000    3.130996e-01 3.130996e-01 3.130996e-01   -1.110364e-20 -3.122172e-20 -2.022564e-20
0.970000    3.156197e-01 3.156197e-01 3.156197e-01   -1.119848e-20 -3.147317e-20 -2.040277e-20
0.980000    3.181724e-01 3.181724e-01 3.181724e-01   -1.129462e-20 -3.172779e-20 -2.058242e-20
0.990000    3.207583e-01 3.207583e-01 3.207583e-01   -1.139209e-20 -3.198563e-20 -2.076462e-20
