
 0.000000      -66.03406191 
 0.021610      -66.03406072 
 0.043220      -66.03404939 
 0.064830      -66.03403074 
 0.086440      -66.03399733 
 0.108050      -66.03397215 
 0.129660      -66.03393173 
 0.151270      -66.03388920 
 0.172880      -66.03384184 
 0.194490      -66.03379576 
 0.216100      -66.03375036 
 0.237710      -66.03370217 
 0.259320      -66.03365817 
 0.280930      -66.03361696 
 0.302540      -66.03357980 
 0.324150      -66.03354634 
 0.345760      -66.03352574 
 0.367369      -66.03351231 
 0.388979      -66.03350656 
 0.410589      -66.03351363 
 0.432199      -66.03352822 
 &&
 0.000000      -39.86109749 
 0.021610      -39.86131478 
 0.043220      -39.86195989 
 0.064830      -39.86301686 
 0.086440      -39.86443391 
 0.108050      -39.86625235 
 0.129660      -39.86835009 
 0.151270      -39.87070178 
 0.172880      -39.87324832 
 0.194490      -39.87592706 
 0.216100      -39.87867227 
 0.237710      -39.88141601 
 0.259320      -39.88409122 
 0.280930      -39.88663297 
 0.302540      -39.88897861 
 0.324150      -39.89107070 
 0.345760      -39.89285944 
 0.367369      -39.89430029 
 0.388979      -39.89535855 
 0.410589      -39.89600787 
 0.432199      -39.89623367 
 &&
 0.000000      -39.86109749 
 0.021610      -39.86108837 
 0.043220      -39.86106091 
 0.064830      -39.86101580 
 0.086440      -39.86091166 
 0.108050      -39.86087744 
 0.129660      -39.86078836 
 0.151270      -39.86068906 
 0.172880      -39.86058214 
 0.194490      -39.86047049 
 0.216100      -39.86035732 
 0.237710      -39.86024579 
 0.259320      -39.86013910 
 0.280930      -39.86004033 
 0.302540      -39.85995237 
 0.324150      -39.85987786 
 0.345760      -39.85981960 
 0.367369      -39.85977936 
 0.388979      -39.85975885 
 0.410589      -39.85975935 
 0.432199      -39.85978187 
 &&
 0.000000      -39.86109749 
 0.021610      -39.86108837 
 0.043220      -39.86106091 
 0.064830      -39.86101580 
 0.086440      -39.86091166 
 0.108050      -39.86087744 
 0.129660      -39.86078836 
 0.151270      -39.86068906 
 0.172880      -39.86058213 
 0.194490      -39.86047049 
 0.216100      -39.86035732 
 0.237710      -39.86024578 
 0.259320      -39.86013909 
 0.280930      -39.86004032 
 0.302540      -39.85995235 
 0.324150      -39.85987782 
 0.345760      -39.85981960 
 0.367369      -39.85977930 
 0.388979      -39.85975883 
 0.410589      -39.85975929 
 0.432199      -39.85978185 
 &&
 0.000000      -34.70015543 
 0.021610      -34.69996209 
 0.043220      -34.69938690 
 0.064830      -34.69844381 
 0.086440      -34.69711728 
 0.108050      -34.69555426 
 0.129660      -34.69367827 
 0.151270      -34.69157374 
 0.172880      -34.68929211 
 0.194490      -34.68688947 
 0.216100      -34.68442471 
 0.237710      -34.68195874 
 0.259320      -34.67955223 
 0.280930      -34.67726470 
 0.302540      -34.67515298 
 0.324150      -34.67326970 
 0.345760      -34.67166135 
 0.367369      -34.67036817 
 0.388979      -34.66942301 
 0.410589      -34.66884894 
 0.432199      -34.66866118 
 &&
 0.000000      -19.88577357 
 0.021610      -19.88566247 
 0.043220      -19.88544507 
 0.064830      -19.88544215 
 0.086440      -19.88613903 
 0.108050      -19.88816148 
 0.129660      -19.89209889 
 0.151270      -19.89847966 
 0.172880      -19.90763240 
 0.194490      -19.91960969 
 0.216100      -19.93416284 
 0.237710      -19.95077570 
 0.259320      -19.96872245 
 0.280930      -19.98716216 
 0.302540      -20.00521432 
 0.324150      -20.02203935 
 0.345760      -20.03688276 
 0.367369      -20.04910406 
 0.388979      -20.05819726 
 0.410589      -20.06379737 
 0.432199      -20.06568612 
 &&
 0.000000      -18.70866297 
 0.021610      -18.71017710 
 0.043220      -18.71444455 
 0.064830      -18.72068138 
 0.086440      -18.72770026 
 0.108050      -18.73412947 
 0.129660      -18.73851418 
 0.151270      -18.73960063 
 0.172880      -18.73647365 
 0.194490      -18.72866959 
 0.216100      -18.71622400 
 0.237710      -18.69964489 
 0.259320      -18.67982296 
 0.280930      -18.67620502 
 0.302540      -18.67319153 
 0.324150      -18.67050035 
 0.345760      -18.66819531 
 0.367369      -18.66633718 
 0.388979      -18.66497836 
 0.410589      -18.66414020 
 0.432199      -18.66385103 
 &&
 0.000000      -18.70866297 
 0.021610      -18.70839027 
 0.043220      -18.70757852 
 0.064830      -18.70624721 
 0.086440      -18.70441600 
 0.108050      -18.70216550 
 0.129660      -18.69951324 
 0.151270      -18.69653432 
 0.172880      -18.69330173 
 0.194490      -18.68989395 
 0.216100      -18.68639420 
 0.237710      -18.68289193 
 0.259320      -18.67946595 
 0.280930      -18.65792749 
 0.302540      -18.63527814 
 0.324150      -18.61324082 
 0.345760      -18.59312852 
 0.367369      -18.57612554 
 0.388979      -18.56322673 
 0.410589      -18.55516879 
 0.432199      -18.55241957 
 &&
 0.000000      -16.69616733 
 0.021610      -16.69579532 
 0.043220      -16.69468795 
 0.064830      -16.69287139 
 0.086440      -16.69037493 
 0.108050      -16.68729860 
 0.129660      -16.68367476 
 0.151270      -16.67960397 
 0.172880      -16.67518412 
 0.194490      -16.67052243 
 0.216100      -16.66573239 
 0.237710      -16.66093151 
 0.259320      -16.65623859 
 0.280930      -16.65177074 
 0.302540      -16.64763960 
 0.324150      -16.64394926 
 0.345760      -16.64079453 
 0.367369      -16.63825411 
 0.388979      -16.63639571 
 0.410589      -16.63526408 
 0.432199      -16.63489268 
 &&
 0.000000      -16.69616733 
 0.021610      -16.69579532 
 0.043220      -16.69468795 
 0.064830      -16.69287139 
 0.086440      -16.69037417 
 0.108050      -16.68729860 
 0.129660      -16.68367476 
 0.151270      -16.67960397 
 0.172880      -16.67518412 
 0.194490      -16.67052243 
 0.216100      -16.66573239 
 0.237710      -16.66093150 
 0.259320      -16.65623859 
 0.280930      -16.65177073 
 0.302540      -16.64763959 
 0.324150      -16.64394925 
 0.345760      -16.64079453 
 0.367369      -16.63825407 
 0.388979      -16.63639569 
 0.410589      -16.63526402 
 0.432199      -16.63489266 
 &&
 0.000000      -16.69616733 
 0.021610      -16.69138039 
 0.043220      -16.67725093 
 0.064830      -16.65444454 
 0.086440      -16.62396676 
 0.108050      -16.58713825 
 0.129660      -16.54532317 
 0.151270      -16.49999406 
 0.172880      -16.45257874 
 0.194490      -16.40442467 
 0.216100      -16.35676863 
 0.237710      -16.31071931 
 0.259320      -16.26724919 
 0.280930      -16.22719416 
 0.302540      -16.19125415 
 0.324150      -16.16000230 
 0.345760      -16.13389453 
 0.367369      -16.11327364 
 0.388979      -16.09839454 
 0.410589      -16.08942065 
 0.432199      -16.08645371 
 &&
 0.000000       -5.36523291 
 0.021610       -5.37445644 
 0.043220       -5.40189943 
 0.064830       -5.44688675 
 0.086440       -5.50826818 
 0.108050       -5.58470841 
 0.129660       -5.67421316 
 0.151270       -5.77467337 
 0.172880       -5.88366600 
 0.194490       -5.99854163 
 0.216100       -6.11647878 
 0.237710       -6.23455750 
 0.259320       -6.34982135 
 0.280930       -6.45938731 
 0.302540       -6.56049852 
 0.324150       -6.65064083 
 0.345760       -6.72757147 
 0.367369       -6.78939532 
 0.388979       -6.83459559 
 0.410589       -6.86206515 
 0.432199       -6.87113138 
 &&
 0.000000       -5.36523291 
 0.021610       -5.36558773 
 0.043220       -5.36663597 
 0.064830       -5.36832848 
 0.086440       -5.37056727 
 0.108050       -5.37329230 
 0.129660       -5.37631269 
 0.151270       -5.37948166 
 0.172880       -5.38261620 
 0.194490       -5.38552109 
 0.216100       -5.38800289 
 0.237710       -5.38988087 
 0.259320       -5.39100521 
 0.280930       -5.39128165 
 0.302540       -5.39069250 
 0.324150       -5.38932593 
 0.345760       -5.38738636 
 0.367369       -5.38519952 
 0.388979       -5.38318281 
 0.410589       -5.38174935 
 0.432199       -5.38123164 
 &&
 0.000000       -5.36523291 
 0.021610       -5.36558773 
 0.043220       -5.36663597 
 0.064830       -5.36832848 
 0.086440       -5.37056725 
 0.108050       -5.37329230 
 0.129660       -5.37631269 
 0.151270       -5.37948166 
 0.172880       -5.38261620 
 0.194490       -5.38552109 
 0.216100       -5.38800289 
 0.237710       -5.38988087 
 0.259320       -5.39100518 
 0.280930       -5.39128165 
 0.302540       -5.39069250 
 0.324150       -5.38932582 
 0.345760       -5.38738636 
 0.367369       -5.38519939 
 0.388979       -5.38318280 
 0.410589       -5.38174913 
 0.432199       -5.38123163 
 &&
 0.000000       -3.42220503 
 0.021610       -3.43289467 
 0.043220       -3.46446691 
 0.064830       -3.51540393 
 0.086440       -3.58315025 
 0.108050       -3.66451176 
 0.129660       -3.75572567 
 0.151270       -3.85323876 
 0.172880       -3.95381313 
 0.194490       -4.05469372 
 0.216100       -4.15359135 
 0.237710       -4.24861501 
 0.259320       -4.33819477 
 0.280930       -4.42099248 
 0.302540       -4.49582530 
 0.324150       -4.56161806 
 0.345760       -4.61734232 
 0.367369       -4.66201625 
 0.388979       -4.70389358 
 0.410589       -4.72931120 
 0.432199       -4.73764709 
 &&
 0.000000       -3.42220503 
 0.021610       -3.43289467 
 0.043220       -3.46446691 
 0.064830       -3.51540393 
 0.086440       -3.58315024 
 0.108050       -3.66451176 
 0.129660       -3.75572567 
 0.151270       -3.85323876 
 0.172880       -3.95381313 
 0.194490       -4.05469372 
 0.216100       -4.15359135 
 0.237710       -4.24861499 
 0.259320       -4.33819475 
 0.280930       -4.42099246 
 0.302540       -4.49582528 
 0.324150       -4.56161790 
 0.345760       -4.61734232 
 0.367369       -4.66201581 
 0.388979       -4.69473807 
 0.410589       -4.71472016 
 0.432199       -4.72143922 
 &&
 0.000000       -3.42220503 
 0.021610       -3.42836837 
 0.043220       -3.44660736 
 0.064830       -3.47618965 
 0.086440       -3.51590907 
 0.108050       -3.56446882 
 0.129660       -3.62000102 
 0.151270       -3.68074624 
 0.172880       -3.74487669 
 0.194490       -3.81059915 
 0.216100       -3.92029573 
 0.237710       -4.06894098 
 0.259320       -4.20507308 
 0.280930       -4.32734195 
 0.302540       -4.43475327 
 0.324150       -4.52657649 
 0.345760       -4.60228762 
 0.367369       -4.66148042 
 0.388979       -4.69473805 
 0.410589       -4.71471949 
 0.432199       -4.72143920 
 &&
 0.000000       -2.59347302 
 0.021610       -2.61691845 
 0.043220       -2.68483578 
 0.064830       -2.79071583 
 0.086440       -2.92579671 
 0.108050       -3.08130742 
 0.129660       -3.24878811 
 0.151270       -3.42141269 
 0.172880       -3.59361258 
 0.194490       -3.76102052 
 0.216100       -3.87621956 
 0.237710       -3.94017089 
 0.259320       -4.00104223 
 0.280930       -4.05758207 
 0.302540       -4.10869546 
 0.324150       -4.15344045 
 0.345760       -4.19105036 
 0.367369       -4.22088643 
 0.388979       -4.24247098 
 0.410589       -4.25545921 
 0.432199       -4.25965759 
 &&
 0.000000       -2.59347302 
 0.021610       -2.60069665 
 0.043220       -2.62079311 
