&& imag part epsilon2(omega) tensor, xx, yy,zz xy, xz, yz
0.000000    5.951873e-02 5.983715e-02 2.294260e-02   2.624615e-04 7.362774e-07 1.879989e-06
0.010000    6.036903e-02 6.068554e-02 2.319597e-02   2.606145e-04 7.539249e-07 1.910339e-06
0.020000    6.123110e-02 6.153810e-02 2.345426e-02   2.521735e-04 7.697913e-07 1.937726e-06
0.030000    6.210461e-02 6.239548e-02 2.371761e-02   2.379967e-04 7.842449e-07 1.962773e-06
0.040000    6.298993e-02 6.325987e-02 2.398618e-02   2.196468e-04 7.978929e-07 1.986492e-06
0.050000    6.388815e-02 6.413450e-02 2.426010e-02   1.990001e-04 8.114345e-07 2.010039e-06
0.060000    6.480088e-02 6.502304e-02 2.453954e-02   1.778146e-04 8.254949e-07 2.034425e-06
0.070000    6.573009e-02 6.592898e-02 2.482465e-02   1.574128e-04 8.404969e-07 2.060300e-06
0.080000    6.667786e-02 6.685526e-02 2.511560e-02   1.385545e-04 8.565992e-07 2.087855e-06
0.090000    6.764622e-02 6.780420e-02 2.541258e-02   1.214803e-04 8.737095e-07 2.116847e-06
0.100000    6.863701e-02 6.877748e-02 2.571575e-02   1.060562e-04 8.915625e-07 2.146739e-06
0.110000    6.965191e-02 6.977639e-02 2.602532e-02   9.194950e-05 9.098390e-07 2.176905e-06
0.120000    7.069246e-02 7.080206e-02 2.634146e-02   7.878617e-05 9.282973e-07 2.206868e-06
0.130000    7.176014e-02 7.185562e-02 2.666440e-02   6.626752e-05 9.468770e-07 2.236495e-06
0.140000    7.285640e-02 7.293833e-02 2.699434e-02   5.423527e-05 9.657431e-07 2.266085e-06
0.150000    7.398263e-02 7.405157e-02 2.733151e-02   4.268469e-05 9.852514e-07 2.296320e-06
0.160000    7.514018e-02 7.519684e-02 2.767613e-02   3.173238e-05 1.005845e-06 2.328080e-06
0.170000    7.633036e-02 7.637564e-02 2.802844e-02   2.155467e-05 1.027919e-06 2.362186e-06
0.180000    7.755446e-02 7.758946e-02 2.838870e-02   1.231815e-05 1.051707e-06 2.399163e-06
0.190000    7.881381e-02 7.883974e-02 2.875717e-02   4.123723e-06 1.077218e-06 2.439113e-06
0.200000    8.010979e-02 8.012787e-02 2.913413e-02   -3.022078e-06 1.104244e-06 2.481713e-06
0.210000    8.144388e-02 8.145522e-02 2.951984e-02   -9.205720e-06 1.132435e-06 2.526349e-06
0.220000    8.281760e-02 8.282313e-02 2.991463e-02   -1.458333e-05 1.161396e-06 2.572305e-06
0.230000    8.423251e-02 8.423296e-02 3.031878e-02   -1.934788e-05 1.190778e-06 2.618938e-06
0.240000    8.569021e-02 8.568606e-02 3.073264e-02   -2.369767e-05 1.220343e-06 2.665795e-06
0.250000    8.719231e-02 8.718385e-02 3.115654e-02   -2.781203e-05 1.249968e-06 2.712632e-06
0.260000    8.874049e-02 8.872784e-02 3.159084e-02   -3.183543e-05 1.279615e-06 2.759357e-06
0.270000    9.033651e-02 9.031967e-02 3.203591e-02   -3.586951e-05 1.309280e-06 2.805943e-06
0.280000    9.198227e-02 9.196117e-02 3.249214e-02   -3.997199e-05 1.338980e-06 2.852400e-06
0.290000    9.367979e-02 9.365435e-02 3.295994e-02   -4.416113e-05 1.368790e-06 2.898835e-06
0.300000    9.543124e-02 9.540138e-02 3.343974e-02   -4.842441e-05 1.398934e-06 2.945613e-06
0.310000    9.723892e-02 9.720462e-02 3.393199e-02   -5.272963e-05 1.429867e-06 2.993499e-06
0.320000    9.910532e-02 9.906658e-02 3.443715e-02   -5.703696e-05 1.462299e-06 3.043691e-06
0.330000    1.010330e-01 1.009899e-01 3.495574e-02   -6.131039e-05 1.497101e-06 3.097668e-06
0.340000    1.030248e-01 1.029774e-01 3.548825e-02   -6.552671e-05 1.535131e-06 3.156889e-06
0.350000    1.050836e-01 1.050320e-01 3.603525e-02   -6.968054e-05 1.577035e-06 3.222439e-06
0.360000    1.072126e-01 1.071569e-01 3.659731e-02   -7.378449e-05 1.623088e-06 3.294764e-06
0.370000    1.094151e-01 1.093553e-01 3.717502e-02   -7.786507e-05 1.673135e-06 3.373568e-06
0.380000    1.116946e-01 1.116307e-01 3.776904e-02   -8.195619e-05 1.726663e-06 3.457935e-06
0.390000    1.140549e-01 1.139869e-01 3.838002e-02   -8.609262e-05 1.782955e-06 3.546601e-06
0.400000    1.165001e-01 1.164280e-01 3.900867e-02   -9.030526e-05 1.841297e-06 3.638304e-06
0.410000    1.190345e-01 1.189581e-01 3.965575e-02   -9.461904e-05 1.901135e-06 3.732055e-06
0.420000    1.216626e-01 1.215818e-01 4.032204e-02   -9.905322e-05 1.962140e-06 3.827255e-06
0.430000    1.243895e-01 1.243042e-01 4.100838e-02   -1.036231e-04 2.024175e-06 3.923625e-06
0.440000    1.272203e-01 1.271304e-01 4.171564e-02   -1.083421e-04 2.087196e-06 4.021038e-06
0.450000    1.301608e-01 1.300661e-01 4.244474e-02   -1.132232e-04 2.151192e-06 4.119421e-06
0.460000    1.332171e-01 1.331174e-01 4.319667e-02   -1.182800e-04 2.216246e-06 4.218853e-06
0.470000    1.363955e-01 1.362907e-01 4.397245e-02   -1.235268e-04 2.282727e-06 4.319904e-06
0.480000    1.397032e-01 1.395930e-01 4.477317e-02   -1.289790e-04 2.351561e-06 4.424103e-06
0.490000    1.431476e-01 1.430318e-01 4.559998e-02   -1.346532e-04 2.424424e-06 4.534273e-06
0.500000    1.467368e-01 1.466153e-01 4.645410e-02   -1.405669e-04 2.503706e-06 4.654462e-06
0.510000    1.504797e-01 1.503521e-01 4.733685e-02   -1.467393e-04 2.592166e-06 4.789355e-06
0.520000    1.543857e-01 1.542518e-01 4.824961e-02   -1.531912e-04 2.692352e-06 4.943255e-06
0.530000    1.584651e-01 1.583245e-01 4.919388e-02   -1.599454e-04 2.806001e-06 5.119053e-06
0.540000    1.627289e-01 1.625813e-01 5.017130e-02   -1.670263e-04 2.933705e-06 5.317652e-06
