
  &&electric field in cartesian unit:  1.000000e-03  0.000000e+00  0.000000e+00 
  &&electric field in crystal unit:  1.000000e-03  0.000000e+00  0.000000e+00 
  0.000000    4.7370303044e-06    0.0000000000e+00    0.0000000000e+00 
  0.200000    1.1111350959e-05    0.0000000000e+00    0.0000000000e+00 
  0.400000    1.7330536492e-05    0.0000000000e+00    0.0000000000e+00 
  0.600000    2.3351474463e-05    0.0000000000e+00    0.0000000000e+00 
  0.800000    2.9135124500e-05    0.0000000000e+00    0.0000000000e+00 
  1.000000    3.4644021784e-05    0.0000000000e+00    0.0000000000e+00 
  1.200000    3.9842616998e-05    0.0000000000e+00    0.0000000000e+00 
  1.400000    4.4697599016e-05    0.0000000000e+00    0.0000000000e+00 
  1.600000    4.9178195222e-05    0.0000000000e+00    0.0000000000e+00 
  1.800000    5.3256446049e-05    0.0000000000e+00    0.0000000000e+00 
  2.000000    5.6907551989e-05    0.0000000000e+00    0.0000000000e+00 
  2.200000    6.0109686255e-05    0.0000000000e+00    0.0000000000e+00 
  2.400000    6.2844772662e-05    0.0000000000e+00    0.0000000000e+00 
  2.600000    6.5098230344e-05    0.0000000000e+00    0.0000000000e+00 
  2.800000    6.6859185315e-05    0.0000000000e+00    0.0000000000e+00 
  3.000000    6.8120536270e-05    0.0000000000e+00    0.0000000000e+00 
  3.200000    6.8878984335e-05    0.0000000000e+00    0.0000000000e+00 
  3.400000    6.9135023909e-05    0.0000000000e+00    0.0000000000e+00 
  3.600000    6.8892895042e-05    0.0000000000e+00    0.0000000000e+00 
  3.800000    6.8160693384e-05    0.0000000000e+00    0.0000000000e+00 
  4.000000    6.6949656687e-05    0.0000000000e+00    0.0000000000e+00 
  4.200000    6.5274407965e-05    0.0000000000e+00    0.0000000000e+00 
  4.400000    6.3153173435e-05    0.0000000000e+00    0.0000000000e+00 
  4.600000    6.0606944736e-05    0.0000000000e+00    0.0000000000e+00 
  4.800000    5.7659449586e-05    0.0000000000e+00    0.0000000000e+00 
  5.000000    5.4336880071e-05    0.0000000000e+00    0.0000000000e+00 
  5.200000    5.0667604300e-05    0.0000000000e+00    0.0000000000e+00 
  5.400000    4.6681861578e-05    0.0000000000e+00    0.0000000000e+00 
  5.600000    4.2411444891e-05    0.0000000000e+00    0.0000000000e+00 
  5.800000    3.7889374625e-05    0.0000000000e+00    0.0000000000e+00 
  6.000000    3.3149567448e-05    0.0000000000e+00    0.0000000000e+00 
  6.200000    2.8226504338e-05    0.0000000000e+00    0.0000000000e+00 
  6.400000    2.3154901622e-05    0.0000000000e+00    0.0000000000e+00 
  6.600000    1.7969388823e-05    0.0000000000e+00    0.0000000000e+00 
  6.800000    1.2704196935e-05    0.0000000000e+00    0.0000000000e+00 
  7.000000    7.3928605562e-06    0.0000000000e+00    0.0000000000e+00 
  7.200000    2.0679370516e-06    0.0000000000e+00    0.0000000000e+00 
  7.400000   -3.2392543673e-06    0.0000000000e+00    0.0000000000e+00 
  7.600000   -8.4988710670e-06    0.0000000000e+00    0.0000000000e+00 
  7.800000   -1.3682760706e-05    0.0000000000e+00    0.0000000000e+00 
  8.000000   -1.8764648386e-05    0.0000000000e+00    0.0000000000e+00 
  8.200000   -2.3720295790e-05    0.0000000000e+00    0.0000000000e+00 
  8.400000   -2.8527631253e-05    0.0000000000e+00    0.0000000000e+00 
  8.600000   -3.3166850123e-05    0.0000000000e+00    0.0000000000e+00 
  8.800000   -3.7620485202e-05    0.0000000000e+00    0.0000000000e+00 
  9.000000   -4.1873447430e-05    0.0000000000e+00    0.0000000000e+00 
  9.200000   -4.5913037412e-05    0.0000000000e+00    0.0000000000e+00 
  9.400000   -4.9728928724e-05    0.0000000000e+00    0.0000000000e+00 
  9.600000   -5.3313124350e-05    0.0000000000e+00    0.0000000000e+00 
  9.800000   -5.6659887875e-05    0.0000000000e+00    0.0000000000e+00 
  10.000000   -5.9765651408e-05    0.0000000000e+00    0.0000000000e+00 
  10.200000   -6.2628902443e-05    0.0000000000e+00    0.0000000000e+00 
  10.400000   -6.5250052134e-05    0.0000000000e+00    0.0000000000e+00 
  10.600000   -6.7631287595e-05    0.0000000000e+00    0.0000000000e+00 
  10.800000   -6.9776411042e-05    0.0000000000e+00    0.0000000000e+00 
  11.000000   -7.1690668639e-05    0.0000000000e+00    0.0000000000e+00 
  11.200000   -7.3380572019e-05    0.0000000000e+00    0.0000000000e+00 
  11.400000   -7.4853715414e-05    0.0000000000e+00    0.0000000000e+00 
  11.600000   -7.6118591323e-05    0.0000000000e+00    0.0000000000e+00 
  11.800000   -7.7184407574e-05    0.0000000000e+00    0.0000000000e+00 
  12.000000   -7.8060908492e-05    0.0000000000e+00    0.0000000000e+00 
