#This is a STS 2D data file to be viewed 
16     0.000000     2.508261 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 6.05293e-08  2.41368e-07  8.85837e-07  3.0012e-06  9.38652e-06  2.71009e-05 
 7.22327e-05  0.000177729  0.000403697  0.000846505  0.00163863  0.00292835 
 0.00483119  0.00735857  0.0103484  0.0134386  0.0161207  0.0178767 
 0.018358  0.0175291  0.0157091  0.0134879  0.0115507  0.0104806 
 0.0105994  0.0118858  0.0139812  0.0162825  0.0181053  0.0188804 
 0.0183203  0.0164914  0.0137632  0.0106582  0.00767575  0.00516076 
 0.00325966  0.00195334  0.00112981  0.000656813  0.000431516  0.000405438 
 0.000592695  0.00106806  0.00195305  0.00338219  0.00544331  0.00810273 
 0.0111438  0.0141623  0.0166485  0.0181496  0.018457  0.0177384 
 0.0165482  0.0156973  0.016018  0.0180916  0.0220175  0.0273005 
 0.0329149  0.0375631  0.0400723  0.0397934  0.0368396  0.0320542 
 0.0267197  0.0221307  0.0192001  0.0182275  0.0188815  0.0203705 
 0.0217316  0.0221426  0.0211583  0.0187993  0.0154734  0.011781 
 0.00829532  0.00540663  0.00327307  0.00186456  0.00105528  0.000718296 
 0.00079754  0.00134909  0.00255124  0.00467597  0.00800817  0.0127107 
 0.0186625  0.0253388  0.0318195  0.0369796  0.0398275  0.0398675 
 0.0373173  0.0330667  0.0283794  0.0244614  0.0220723  0.0213241 
 0.0217261  0.0224375  0.0226197  0.0217526  0.0198053  0.0172142 
 0.0146998  0.0130062  0.012655  0.0137833  0.0160953  0.0189368 
 0.0214758  0.0229464  0.0228815  0.0212481  0.0184306  0.0150729 
 0.0118534  0.00928885  0.00763443  0.00689454  0.00691352  0.00749555 
 0.00850695  0.00992453  0.0118103  0.0142168  0.0170622  0.0200401 
 0.0226313  0.0242367  0.0243859  0.0229239  0.0200853  0.0164234 
 0.0126414  0.00941409  0.00727675  0.00660025  0.00761511  0.0104213 
 0.0149428  0.0208397  0.0274416  0.0337882  0.0388189  0.0416804 
 0.0420293  0.0401872  0.0370496  0.0337697  0.0313437  0.0302771 
 0.0304703  0.0313524  0.032182  0.0323607  0.0316208  0.0300267 
 0.0278306  0.0252901  0.0225533  0.019657  0.0166059  0.0134603 
 0.0103696  0.00753712  0.00514906  0.00331295  0.00203703  0.00125083 
 0.000848578  0.000734444  0.000856497  0.00122517  0.00191317  0.00303298 
 0.00468815  0.00690401  0.00956042  0.0123611  0.01487  0.0166186 
 0.0172499  0.0166365  0.0149216  0.0124628  0.00971161  0.00708285 
 0.00486556  0.00319467  0.00207346  0.00142034  0.00111554  0.00103505 
 0.00107085  0.00114158  0.00119727  0.00121929  0.00121475  0.00120597 
 0.00121764  0.00126522  0.00134805  0.001449  0.00154081  0.00159866 
 0.00161763  0.0016323  0.00173502  0.00208717  0.00291531  0.004481 
 0.00701514  0.0106202  0.0151677  0.0202399  0.0251676  0.0291784 
 0.0316152  0.0321365  0.030813  0.0280878  0.0246305  0.0211588 
 0.0182877  0.0164315  0.0157535  0.0161524  0.0172857  0.0186398 
 0.0196483  0.0198353  0.0189451  0.0170094  0.0143285  0.0113766 
 0.0086727  0.00666806  0.00567858  0.00586104  0.00721184  0.00957101 
 0.012636  0.0160039  0.01925  0.022022  0.024104  0.0254172 
 0.0259642  0.0257669  0.0248541  0.0233094  0.0213378  0.0192811 
 0.0175467  0.0164714  0.0161944  0.0166076  0.0174123  0.0182468 
 0.0188198  0.0189854  0.0187426  0.0181813  0.0174262  0.0166134 
 0.0159003 
 5.43018e-06  9.55107e-06  1.55278e-05  2.33115e-05  3.23122e-05  4.13544e-05 
 4.88788e-05  5.33819e-05  5.39409e-05  5.05968e-05  4.44119e-05  3.71718e-05 
 3.08654e-05  2.71439e-05  2.69224e-05  3.01892e-05  3.60253e-05  4.282e-05 
 4.86623e-05  5.18464e-05  5.13498e-05  4.71093e-05  3.99723e-05  3.13468e-05 
 2.27122e-05  1.5202e-05  9.40215e-06  5.38407e-06  2.88655e-06  1.53354e-06 
 1.00542e-06  1.1371e-06  1.95061e-06  3.63504e-06  6.47389e-06  1.07142e-05 
 1.63895e-05  2.31497e-05  3.01862e-05  3.63362e-05  4.03767e-05  4.14176e-05 
 3.92198e-05  3.42856e-05  2.76746e-05  2.06403e-05  1.42638e-05  9.23667e-06 
 5.84781e-06  4.12697e-06  4.03958e-06  5.63239e-06  9.06768e-06  1.45332e-05 
 2.20619e-05  3.13385e-05  4.15943e-05  5.16762e-05  6.03118e-05  6.64913e-05 
 6.98068e-05  7.05771e-05  6.96753e-05  6.81195e-05  6.66161e-05  6.52729e-05 
 6.36135e-05  6.08697e-05  5.63926e-05  4.99846e-05  4.20102e-05  3.32691e-05 
 2.47177e-05  1.71795e-05  1.11566e-05  6.79148e-06  3.95289e-06  2.38156e-06 
 1.82767e-06  2.13385e-06  3.24715e-06  5.16378e-06  7.83204e-06  1.10524e-05 
 1.44265e-05  1.73969e-05  1.93862e-05  1.9987e-05  1.9123e-05  1.70995e-05 
 1.45161e-05  1.2076e-05  1.03704e-05  9.71435e-06  1.00785e-05  1.11262e-05 
 1.2334e-05  1.31603e-05  1.32097e-05  1.23404e-05  1.06792e-05  8.54409e-06 
 6.3155e-06  4.31372e-06  2.72767e-06  1.60782e-06  9.04751e-07  5.22377e-07 
 3.60396e-07  3.36074e-07  3.88052e-07  4.71325e-07  5.51659e-07  6.03604e-07 
 6.1184e-07  5.73078e-07  4.9562e-07  3.95736e-07  2.91688e-07  1.98467e-07 
 1.24656e-07  7.22765e-08  3.86844e-08  1.91131e-08  8.71732e-09  3.67021e-09 
 1.42645e-09  5.11773e-10  1.69494e-10  5.1819e-11  1.46244e-11  3.81001e-12 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 6.05189e-08  2.41299e-07  8.85575e-07  3.00028e-06  9.38354e-06  2.7092e-05 
 7.22079e-05  0.000177665  0.000403544  0.000846168  0.00163795  0.00292704 
 0.00482887  0.00735472  0.0103423  0.0134296  0.0161076  0.0178581 
 0.0183317  0.0174921  0.0156578  0.0134185  0.0114603  0.0103683 
 0.0104675  0.0117394  0.0138279  0.0161303  0.017961  0.0187481 
 0.0182006  0.0163824  0.0136613  0.0105604  0.00758045  0.00506879 
 0.0031737  0.00187691  0.00106591  0.000606951  0.000395355  0.000381116 
 0.000577517  0.00105921  0.00194812  0.00337936  0.00544131  0.00810071 
 0.0111411  0.0141582  0.0166421  0.0181393  0.0184407  0.0177132 
 0.0165104  0.0156432  0.0159448  0.017998  0.0219049  0.0271732 
 0.0327796  0.0374283  0.0399462  0.0396828  0.0367482  0.0319828 
 0.026666  0.0220908  0.0191697  0.018203  0.0188604  0.0203516 
 0.0217147  0.0221281  0.0211465  0.0187902  0.0154669  0.0117767 
 0.00829262  0.00540505  0.0032722  0.00186409  0.00105501  0.000718087 
 0.000797251  0.0013485  0.00254993  0.00467314  0.00800246  0.0127 
 0.018644  0.0253089  0.0317752  0.0369186  0.03975  0.0397764 
 0.0372183  0.0329669  0.0282861  0.0243799  0.0220055  0.0212721 
 0.0216868  0.0224082  0.0225977  0.021736  0.0197929  0.0172053 
 0.0146944  0.013004  0.0126561  0.0137873  0.016102  0.0189454 
 0.021485  0.0229542  0.0228853  0.0212449  0.0184174  0.0150475 
 0.0118148  0.00923815  0.00757451  0.00682988  0.00684907  0.00743539 
 0.00845301  0.00987578  0.0117626  0.0141634  0.0169951  0.0199516 
 0.0225163  0.0240945  0.024221  0.0227461  0.0199074  0.0162585 
 0.0124998  0.00930128  0.00719284  0.00654093  0.00757321  0.0103885 
 0.014911  0.0208017  0.0273925  0.0337252  0.0387424  0.0415937 
 0.0419379  0.040097  0.0369652  0.0336924  0.0312705  0.0302017 
 0.030384  0.0312475  0.0320539  0.0322099  0.0314533  0.0298524 
 0.0276608  0.0251348  0.0224196  0.019548  0.0165215  0.0133981 
 0.010326  0.00750804  0.00513067  0.00330197  0.00203086  0.00124759 
 0.000847084  0.000734098  0.00085723  0.00122742  0.00191785  0.00304148 
 0.00470213  0.00692505  0.00958952  0.0123981  0.0149131  0.0166648 
 0.0172951  0.016677  0.0149545  0.012487  0.0097274  0.00709184 
 0.00486979  0.00319601  0.0020733  0.00141951  0.00111433  0.00103341 
 0.0010685  0.00113805  0.00119205  0.00121189  0.00120483  0.00119353 
 0.00120308  0.00124936  0.00133194  0.00143375  0.00152733  0.00158751 
 0.001609  0.00162613  0.00173115  0.00208559  0.00291638  0.00448564 
 0.00702499  0.0106378  0.0151962  0.0202831  0.0252293  0.0292618 
 0.0317218  0.032265  0.0309591  0.0282439  0.0247873  0.021307 
 0.0184205  0.0165463  0.0158526  0.0162415  0.0173718  0.0187289 
 0.019743  0.0199342  0.0190436  0.0171017  0.0144095  0.0114438 
 0.0087276  0.00671587  0.00572782  0.0059226  0.00729767  0.00969257 
 0.0128027  0.0162216  0.0195207  0.0223436  0.0244712  0.0258214 
 0.0263935  0.0262055  0.0252831  0.023709  0.0216907  0.0195764 
 0.0177817  0.0166515  0.0163305  0.0167132  0.0175007  0.0183304 
 0.0189096  0.0190923  0.0188769  0.0183522  0.0176402  0.0168724 
 0.0162004 
 5.53036e-06  9.72329e-06  1.58048e-05  2.37254e-05  3.28854e-05  4.20885e-05 
 4.97479e-05  5.43335e-05  5.49067e-05  5.15115e-05  4.52344e-05  3.79022e-05 
 3.15527e-05  2.78824e-05  2.78351e-05  3.14003e-05  3.7626e-05  4.48352e-05 
 5.10314e-05  5.44264e-05  5.39451e-05  4.95183e-05  4.20351e-05  3.29764e-05 
 2.39002e-05  1.60015e-05  9.89963e-06  5.67201e-06  3.04582e-06  1.62787e-06 
 1.08623e-06  1.25507e-06  2.17056e-06  4.04979e-06  7.21184e-06  1.19334e-05 
 1.82527e-05  2.578e-05  3.36153e-05  4.04637e-05  4.49636e-05  4.61234e-05 
 4.36768e-05  3.8183e-05  3.08211e-05  2.29861e-05  1.588e-05  1.02683e-05 
 6.4649e-06  4.48888e-06  4.28112e-06  5.86811e-06  9.40636e-06  1.50936e-05 
 2.2982e-05  3.27735e-05  4.37028e-05  5.46006e-05  6.41624e-05  7.1346e-05 
 7.57284e-05  7.76391e-05  7.79731e-05  7.77472e-05  7.76027e-05  7.74983e-05 
 7.6744e-05  7.43528e-05  6.95281e-05  6.20553e-05  5.24289e-05  4.16894e-05 
 3.10749e-05  2.16559e-05  1.40961e-05  8.60026e-06  5.02193e-06  3.04789e-06 
 2.37418e-06  2.81301e-06  4.3083e-06  6.86355e-06  1.04146e-05  1.46983e-05 
 1.91855e-05  2.31354e-05  2.57792e-05  2.6574e-05  2.54159e-05  2.27072e-05 
 1.92399e-05  1.59437e-05  1.36003e-05  1.26283e-05  1.29956e-05  1.42689e-05 
 1.57723e-05  1.68064e-05  1.68596e-05  1.57464e-05  1.36259e-05  1.0903e-05 
 8.06387e-06  5.51988e-06  3.51744e-06  2.12964e-06  1.3053e-06  9.34871e-07 
 9.00143e-07  1.09559e-06  1.4272e-06  1.80411e-06  2.13655e-06  2.34551e-06 
 2.37972e-06  2.22954e-06  1.92839e-06  1.53975e-06  1.13492e-06  7.72207e-07 
 4.8502e-07  2.81217e-07  1.50515e-07  7.43664e-08  3.39178e-08  1.42803e-08 
 5.55011e-09  1.99123e-09  6.59477e-10  2.0162e-10  5.69016e-11  1.48242e-11 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 6.04911e-08  2.41112e-07  8.84863e-07  2.99778e-06  9.3754e-06  2.70675e-05 
 7.21397e-05  0.00017749  0.000403127  0.000845248  0.00163607  0.00292349 
 0.00482265  0.00734458  0.0103269  0.0134076  0.0160779  0.0178196 
 0.0182832  0.0174317  0.015583  0.0133258  0.0113467  0.0102323 
 0.0103101  0.0115652  0.0136439  0.0159449  0.0177819  0.0185807 
 0.0180472  0.0162422  0.0135319  0.0104389  0.00746529  0.00496044 
 0.00307448  0.00178998  0.000993965  0.000551176  0.000355056  0.000354026 
 0.00056051  0.00104905  0.00194197  0.003375  0.0054371  0.00809547 
 0.0111339  0.0141482  0.0166283  0.0181203  0.0184141  0.0176758 
 0.0164581  0.0155718  0.0158507  0.0178797  0.0217639  0.0270145 
 0.0326114  0.0372603  0.0397883  0.0395426  0.03663  0.0318865 
 0.0265882  0.0220262  0.0191127  0.0181494  0.0188082  0.0203011 
 0.0216676  0.0220864  0.021112  0.0187636  0.0154477  0.0117638 
 0.00828456  0.00540033  0.00326959  0.00186269  0.00105423  0.00071753 
 0.000796558  0.0013472  0.00254724  0.00466771  0.00799213  0.0126816 
 0.0186135  0.025262  0.031708  0.0368293  0.0396397  0.0396499 
 0.0370836  0.0328336  0.0281629  0.0242734  0.0219183  0.0212035 
 0.021634  0.0223675  0.0225658  0.0217107  0.0197729  0.0171899 
 0.0146829  0.0129959  0.0126504  0.0137832  0.0160984  0.0189413 
 0.021479  0.0229445  0.0228695  0.0212199  0.0183798  0.0149941 
 0.0117441  0.00915119  0.00747525  0.00672471  0.00674534  0.00733936 
 0.00836789  0.00980054  0.0116917  0.0140881  0.0169045  0.019836 
 0.0223692  0.0239151  0.0240154  0.0225263  0.0196892  0.0160575 
 0.0123281  0.00916492  0.0070914  0.00646853  0.0075205  0.0103447 
 0.0148655  0.0207456  0.0273193  0.0336319  0.0386303  0.0414676 
 0.0418054  0.0399657  0.0368404  0.0335746  0.0311547  0.0300782 
 0.0302411  0.0310747  0.0318456  0.031967  0.0311834  0.029568 
 0.0273768  0.0248653  0.022176  0.019338  0.0163488  0.013263 
 0.0102258  0.00743788  0.00508456  0.00327365  0.00201473  0.00123918 
 0.000843237  0.000732816  0.000857436  0.00122869  0.0019202  0.00304522 
 0.00470768  0.00693278  0.00959946  0.0124097  0.0149254  0.0166761 
 0.0173038  0.0166818  0.0149551  0.0124838  0.00972159  0.00708486 
 0.0048629  0.00319002  0.00206847  0.00141564  0.00111095  0.0010299 
 0.00106418  0.00113225  0.00118409  0.00120117  0.00119101  0.00117666 
 0.00118372  0.00122857  0.00131114  0.00141435  0.00151047  0.00157386 
 0.00159872  0.00161902  0.00172692  0.00208415  0.00291815  0.00449188 
 0.00703803  0.0106612  0.0152346  0.0203422  0.0253146  0.0293778 
 0.0318705  0.0324446  0.031163  0.0284613  0.0250042  0.0215096 
 0.0185978  0.0166924  0.0159671  0.0163289  0.0174391  0.0187831 
 0.0197894  0.0199758  0.0190813  0.0171349  0.0144381  0.0114688 
 0.00875182  0.00674465  0.00576914  0.00598676  0.0073963  0.00983694 
 0.0130015  0.016479  0.0198352  0.0227085  0.0248753  0.0262511 
 0.0268334  0.0266396  0.0256954  0.0240857  0.0220222  0.0198595 
 0.0180202  0.0168545  0.0165095  0.016879  0.0176618  0.0184928 
 0.0190783  0.0192725  0.0190745  0.0185729  0.0178877  0.0171471 
 0.0164992 
 5.59567e-06  9.83313e-06  1.59794e-05  2.39849e-05  3.32437e-05  4.2547e-05 
 5.02906e-05  5.49274e-05  5.55087e-05  5.20801e-05  4.57426e-05  3.83494e-05 
 3.197e-05  2.83308e-05  2.83961e-05  3.2158e-05  3.86445e-05  4.61355e-05 
 5.25771e-05  5.61245e-05  5.5665e-05  5.11236e-05  4.34158e-05  3.40712e-05 
 2.47007e-05  1.65419e-05  1.02371e-05  5.86849e-06  3.15591e-06  1.69479e-06 
 1.14507e-06  1.34077e-06  2.32815e-06  4.34416e-06  7.73298e-06  1.27923e-05 
 1.95636e-05  2.76298e-05  3.60266e-05  4.33662e-05  4.81896e-05  4.9434e-05 
 4.68138e-05  4.09277e-05  3.30388e-05  2.46416e-05  1.70229e-05  1.10013e-05 
 6.90894e-06  4.75977e-06  4.48028e-06  6.08651e-06  9.7349e-06  1.56332e-05 
 2.38473e-05  3.40873e-05  4.55818e-05  5.71377e-05  6.74156e-05  7.53412e-05 
 8.04785e-05  8.31687e-05  8.4332e-05  8.4995e-05  8.57612e-05  8.6488e-05 
 8.63344e-05  8.41559e-05  7.90486e-05  7.07847e-05  5.99511e-05  4.77609e-05 
 3.56542e-05  2.48779e-05  1.62107e-05  9.9017e-06  5.79309e-06  3.53353e-06 
 2.78154e-06  3.32978e-06  5.12262e-06  8.17101e-06  1.24023e-05  1.75047e-05 
 2.28492e-05  2.75538e-05  3.07031e-05  3.16511e-05  3.02751e-05  2.70554e-05 
 2.29373e-05  1.90298e-05  1.62657e-05  1.51435e-05  1.56227e-05  1.71819e-05 
 1.90091e-05  2.02638e-05  2.03317e-05  1.8991e-05  1.64349e-05  1.31533e-05 
 9.7347e-06  6.67936e-06  4.29176e-06  2.67155e-06  1.7726e-06  1.4799e-06 
 1.66366e-06  2.19664e-06  2.94482e-06  3.75469e-06  4.45745e-06  4.89676e-06 
 4.96915e-06  4.65579e-06  4.027e-06  3.21543e-06  2.37002e-06  1.61258e-06 
 1.01286e-06  5.87259e-07  3.14318e-07  1.55297e-07  7.08298e-08  2.98211e-08 
 1.15901e-08  4.15824e-09  1.37717e-09  4.21038e-10  1.18826e-10  3.0957e-11 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 0  0  0  0  0  0 
 6.04513e-08  2.40839e-07  8.83824e-07  2.99412e-06  9.36349e-06  2.70316e-05 
 7.204e-05  0.000177233  0.000402515  0.0008439  0.00163332  0.0029183 
 0.00481357  0.00732984  0.0103047  0.0133762  0.0160364  0.0177675 
 0.0182203  0.0173576  0.0154963  0.0132243  0.0112277  0.0100938 
 0.0101521  0.0113906  0.0134584  0.0157558  0.0175966  0.0184051 
 0.0178847  0.0160935  0.0133955  0.0103129  0.00734834  0.00485262 
 0.0029774  0.00170599  0.000925065  0.000498072  0.00031682  0.000328347 
 0.000544325  0.00103921  0.00193568  0.00337003  0.00543175  0.00808844 
 0.0111242  0.014135  0.0166106  0.0180968  0.0183827  0.0176334 
 0.0164007  0.0154951  0.0157513  0.0177562  0.0216178  0.0268509 
 0.0324383  0.0370877  0.0396257  0.0393974  0.0365058  0.0317826 
 0.0265005  0.0219486  0.0190395  0.0180767  0.0187349  0.0202289 
 0.0215998  0.0220265  0.0210626  0.0187256  0.0154206  0.0117457 
 0.00827331  0.00539378  0.00326598  0.00186077  0.00105316  0.000716761 
 0.000795623  0.00134551  0.00254382  0.00466096  0.00797951  0.0126596 
 0.0185776  0.0252077  0.0316314  0.0367288  0.0395173  0.0395112 
 0.0369375  0.0326902  0.0280314  0.02416  0.0218255  0.0211302 
 0.0215769  0.0223227  0.02253  0.0216817  0.0197494  0.0171711 
 0.014668  0.0129837  0.0126397  0.0137724  0.0160862  0.0189265 
 0.0214605  0.0229208  0.0228387  0.021179  0.0183251  0.0149224 
 0.0116534  0.00904233  0.0073526  0.00659559  0.00661835  0.00722196 
 0.00826414  0.00970961  0.0116078  0.0140013  0.0168035  0.0197101 
 0.0222116  0.0237252  0.0237996  0.0222973  0.0194632  0.0158504 
 0.0121519  0.00902538  0.00698748  0.00639362  0.00746442  0.0102958 
 0.0148124  0.0206785  0.0272315  0.0335207  0.0384976  0.0413195 
 0.0416505  0.0398123  0.0366937  0.0334341  0.031014  0.0299259 
 0.0300639  0.0308613  0.0315896  0.0316695  0.0308524  0.0292171 
 0.027022  0.0245227  0.0218597  0.0190589  0.0161141  0.0130754 
 0.0100841  0.00733727  0.00501767  0.00323226  0.00199105  0.00122684 
 0.000837571  0.000730746  0.000857048  0.00122878  0.00191991  0.00304378 
 0.00470428  0.00692652  0.00958948  0.0123953  0.0149061  0.0166522 
 0.0172761  0.0166519  0.0149247  0.012455  0.00969609  0.00706375 
 0.00484653  0.00317803  0.00206  0.00140956  0.00110611  0.00102525 
 0.0010588  0.00112532  0.00117488  0.00118908  0.00117569  0.00115817 
 0.00116264  0.00120604  0.00128861  0.00139331  0.00149215  0.00155897 
 0.00158743  0.00161111  0.00172204  0.00208217  0.00291948  0.00449782 
 0.00705109  0.0106853  0.0152751  0.0204055  0.0254073  0.0295053 
 0.0320353  0.0326448  0.0313913  0.0287049  0.0252472  0.0217355 
 0.0187931  0.0168485  0.0160816  0.0164042  0.0174808  0.0187984 
 0.0197852  0.0199586  0.0190567  0.0171082  0.0144136  0.0114504 
 0.00874362  0.00675142  0.00579725  0.00604451  0.00749341  0.00998292 
 0.0132032  0.0167383  0.0201476  0.0230633  0.0252577  0.0266444 
 0.0272214  0.0270083  0.026034  0.024388  0.0222874  0.0200926 
 0.0182305  0.0170537  0.0167083  0.0170844  0.0178763  0.0187154 
 0.0193069  0.0195056  0.0193122  0.0188161  0.0181366  0.0174002 
 0.0167544 
 5.61929e-06  9.86723e-06  1.60288e-05  2.40549e-05  3.33388e-05  4.26685e-05 
 5.04352e-05  5.50868e-05  5.56712e-05  5.22334e-05  4.58785e-05  3.84669e-05 
 3.20786e-05  2.84507e-05  2.85557e-05  3.23889e-05  3.89725e-05  4.65722e-05 
 5.31124e-05  5.67264e-05  5.62857e-05  5.1711e-05  4.39266e-05  3.44799e-05 
 2.50021e-05  1.67471e-05  1.03669e-05  5.94618e-06  3.20206e-06  1.72598e-06 
 1.17489e-06  1.38308e-06  2.40124e-06  4.47486e-06  7.95895e-06  1.31603e-05 
 2.01221e-05  2.84158e-05  3.70498e-05  4.45975e-05  4.95582e-05  5.08391e-05 
 4.8146e-05  4.20944e-05  3.39829e-05  2.5348e-05  1.75129e-05  1.13194e-05 
 7.10954e-06  4.89771e-06  4.60904e-06  6.26115e-06  1.00171e-05  1.60943e-05 
 2.45658e-05  3.51397e-05  4.70291e-05  5.90119e-05  6.97135e-05  7.80308e-05 
 8.35167e-05  8.65235e-05  8.79966e-05  8.89838e-05  9.00851e-05  9.11192e-05 
 9.11767e-05  8.90375e-05  8.37447e-05  7.50618e-05  6.36188e-05  5.07105e-05 
 3.78723e-05  2.64352e-05  1.72314e-05  1.05305e-05  6.1693e-06  3.77912e-06 
 3.00312e-06  3.62856e-06  5.60473e-06  8.95009e-06  1.35885e-05  1.91803e-05 
 2.50371e-05  3.0193e-05  3.36463e-05  3.46908e-05  3.31951e-05  2.96909e-05 
 2.52208e-05  2.10077e-05  1.80798e-05  1.69835e-05  1.76654e-05  1.95348e-05 
