0.000000  0.000000
0.008549  -0.479006
0.017097  -0.621113
0.025646  -0.384825
0.034195  0.084576
0.042744  0.529082
0.051292  0.715520
0.059841  0.560386
0.068390  0.171774
0.076938  -0.215425
0.085487  -0.374370
0.094036  -0.214545
0.102585  0.169358
0.111133  0.555145
0.119682  0.723363
0.128231  0.584418
0.136779  0.229076
0.145328  -0.126429
0.153877  -0.268191
0.162426  -0.110507
0.170974  0.253655
0.179523  0.606948
0.188072  0.734832
0.196620  0.551248
0.205169  0.149361
0.213718  -0.252063
0.222267  -0.435024
0.230815  -0.307208
0.239364  0.047566
0.247913  0.422378
0.256461  0.611700
0.265010  0.533188
0.273559  0.274424
0.282108  0.036853
0.290656  0.010404
0.299205  0.253837
0.307754  0.652948
0.316302  0.982919
0.324851  1.039141
0.333400  0.759596
0.341949  0.265995
0.350497  -0.201706
0.359046  -0.419830
0.367595  -0.305791
0.376143  0.040207
0.384692  0.400896
0.393241  0.575419
0.401790  0.500131
0.410338  0.283408
0.418887  0.132659
0.427436  0.217173
0.435984  0.550779
0.444533  0.968490
0.453082  1.216103
0.461631  1.103166
0.470179  0.628697
0.478728  0.001229
0.487277  -0.465427
0.495825  -0.525814
0.504374  -0.147162
0.512923  0.461510
0.521472  0.957645
0.530020  1.053913
0.538569  0.682214
0.547118  0.038721
0.555666  -0.518507
0.564215  -0.664476
0.572764  -0.286477
0.581313  0.452826
0.589861  1.203701
0.598410  1.618831
0.606959  1.537069
0.615507  1.059217
0.624056  0.476864
0.632605  0.100130
0.641153  0.087144
0.649702  0.373973
0.658251  0.741432
0.666800  0.971961
0.675348  0.995655
0.683897  0.932223
0.692446  1.001218
0.700994  1.356909
0.709543  1.955351
0.718092  2.546527
0.726641  2.810211
0.735189  2.563148
0.743738  1.912434
0.752287  1.250419
0.760835  1.072479
0.769384  1.703755
0.777933  3.083392
0.786482  4.735681
0.795030  5.962791
0.803579  6.173207
0.812128  5.180561
0.820676  3.315297
0.829225  1.285308
0.837774  -0.147906
0.846323  -0.514567
0.854871  0.169450
0.863420  1.450981
0.871969  2.692661
0.880517  3.388690
0.889066  3.377056
0.897615  2.848834
0.906164  2.172720
0.914712  1.653625
0.923261  1.371771
0.931810  1.190397
0.940358  0.912867
0.948907  0.478220
0.957456  0.062193
0.966005  0.010618
0.974553  0.637348
0.983102  2.005987
0.991651  3.830912
1.000199  5.567689
1.008748  6.653696
1.017297  6.770832
1.025846  5.986437
1.034394  4.696042
1.042943  3.403489
1.051492  2.465127
1.060040  1.941859
1.068589  1.636132
1.077138  1.280078
1.085687  0.751829
1.094235  0.182541
1.102784  -0.114467
1.111333  0.149931
1.119881  1.027326
1.128430  2.248617
1.136979  3.332610
1.145528  3.832411
1.154076  3.579160
1.162625  2.778549
1.171174  1.898374
1.179722  1.407560
1.188271  1.516242
1.196820  2.068249
1.205369  2.648897
1.213917  2.843450
1.222466  2.491088
1.231015  1.780953
1.239563  1.131772
1.248112  0.928750
1.256661  1.280913
1.265210  1.952500
1.273758  2.516056
1.282307  2.635036
1.290856  2.296098
1.299404  1.833869
1.307953  1.716113
1.316502  2.212706
1.325051  3.161174
1.333599  4.002318
1.342148  4.104014
1.350697  3.205447
1.359245  1.710465
1.367794  0.611091
1.376343  1.016942
1.384892  3.502985
1.393440  7.630813
1.401989  11.952793
1.410538  14.578927
1.419086  14.083591
1.427635  10.315090
1.436184  4.671733
1.444733  -0.358158
1.453281  -2.234925
1.461830  0.477218
1.470379  7.388417
1.478927  16.360348
1.487476  24.375086
1.496025  28.810523
1.504574  28.542339
1.513122  24.377205
1.521671  18.641235
1.530220  14.140586
1.538768  12.984797
1.547317  15.792847
1.555866  21.589379
1.564415  28.365555
1.572963  33.995294
1.581512  37.091042
1.590061  37.477797
1.598609  36.180332
1.607158  35.028740
1.615707  36.092261
1.624256  41.130617
1.632804  51.163054
1.641353  66.182583
1.649902  85.036704
1.658450  105.537443
1.666999  124.882655
1.675548  140.402084
1.684097  150.483399
1.692645  155.364011
1.701194  157.413646
1.709743  160.664028
1.718291  169.645379
1.726840  187.930037
1.735389  216.973782
1.743938  255.751864
1.752486  301.320379
1.761035  349.966566
1.769584  398.298724
1.778132  443.665898
1.786681  483.706124
1.795230  515.400760
1.803779  534.433443
1.812327  535.633338
1.820876  514.757734
1.829425  471.058488
1.837973  409.401795
1.846522  340.585712
1.855071  279.100582
1.863619  238.711472
1.872168  227.402106
1.880717  243.813925
1.889266  276.961808
1.897814  309.761155
1.906363  325.259740
1.914912  313.173145
1.923460  274.010634
1.932009  218.963239
1.940558  165.470678
1.949107  130.233452
1.957655  122.558898
1.966204  140.804311
1.974753  173.348579
1.983301  203.577912
1.991850  216.681365
2.000399  205.362784
2.008948  172.165461
2.017496  127.667280
2.026045  85.602949
2.034594  57.196984
2.043142  47.137260
2.051691  52.693744
2.060240  65.984638
2.068789  78.032844
2.077337  82.636744
2.085886  78.408356
2.094435  68.361473
2.102983  57.615617
2.111532  50.556399
2.120081  48.848050
2.128630  51.091818
2.137178  54.031006
2.145727  54.481509
2.154276  50.939164
2.162824  44.126241
2.171373  36.364835
2.179922  30.255691
2.188471  27.410586
2.197019  27.846797
2.205568  30.231576
2.214117  32.715467
2.222665  33.846586
2.231214  33.108061
2.239763  30.894999
2.248312  28.067220
2.256860  25.404088
2.265409  23.268853
2.273958  21.607917
2.282506  20.193815
2.291055  18.897731
2.299604  17.803990
2.308153  17.116325
2.316701  16.954487
2.325250  17.205974
2.333799  17.547769
2.342347  17.628963
2.350896  17.292043
2.359445  16.681349
2.367994  16.158483
2.376542  16.068670
2.385091  16.500144
2.393640  17.188644
2.402188  17.634765
2.410737  17.374360
2.419286  16.248549
2.427835  14.516323
2.436383  12.741306
2.444932  11.512679
2.453481  11.153693
2.462029  11.576199
2.470578  12.355080
2.479127  12.972713
2.487676  13.092024
2.496224  12.708119
2.504773  12.104432
2.513322  11.653052
2.521870  11.584045
2.530419  11.857915
2.538968  12.207445
2.547517  12.312998
2.556065  11.999793
2.564614  11.339284
2.573163  10.599869
2.581711  10.084328
2.590260  9.956964
2.598809  10.164463
2.607358  10.493015
2.615906  10.719177
2.624455  10.755484
2.633004  10.697352
2.641552  10.741181
2.650101  11.025387
2.658650  11.496697
2.667199  11.892218
2.675747  11.860119
2.684296  11.157841
2.692845  9.816187
2.701393  8.170807
2.709942  6.733067
2.718491  5.960524
2.727040  6.043751
2.735588  6.819374
2.744137  7.853173
2.752686  8.648647
2.761234  8.873808
2.769783  8.494652
2.778332  7.757434
2.786881  7.041788
2.795429  6.669120
2.803978  6.763983
2.812527  7.227866
2.821075  7.820470
2.829624  8.290360
2.838173  8.482047
2.846722  8.373010
2.855270  8.041115
2.863819  7.600645
2.872368  7.152806
2.880916  6.774346
2.889465  6.534279
2.898014  6.507733
2.906563  6.761205
2.915111  7.309960
2.923660  8.076178
2.932209  8.885014
2.940757  9.516837
2.949306  9.798373
2.957855  9.685976
2.966404  9.291331
2.974952  8.828262
2.983501  8.504019
2.992050  8.412969
3.000598  8.493202
3.009147  8.573512
3.017696  8.486987
3.026245  8.187494
3.034793  7.800519
3.043342  7.574354
3.051891  7.753137
3.060439  8.438552
3.068988  9.516190
3.077537  10.689757
3.086085  11.609149
3.094634  12.028326
3.103183  11.913181
3.111732  11.446340
3.120280  10.929713
3.128829  10.637085
3.137378  10.690925
3.145926  11.020253
3.154475  11.411609
3.163024  11.618853
3.171573  11.473786
3.180121  10.948130
3.188670  10.149123
3.197219  9.265274
3.205767  8.496862
3.214316  8.001116
3.222865  7.863156
3.231414  8.086327
3.239962  8.591535
3.248511  9.224374
3.257060  9.780257
3.265608  10.057980
3.274157  9.936314
3.282706  9.444833
3.291255  8.786782
3.299803  8.283105
3.308352  8.243108
3.316901  8.811542
3.325449  9.867632
3.333998  11.038762
3.342547  11.840376
3.351096  11.887819
3.359644  11.080950
3.368193  9.666558
3.376742  8.139739
3.385290  7.026948
3.393839  6.657285
3.402388  7.038061
3.410937  7.897521
3.419485  8.868025
3.428034  9.705310
3.436583  10.417756
3.445131  11.228413
3.453680  12.387452
3.462229  13.941873
3.470778  15.601854
3.479326  16.797727
3.487875  16.919666
3.496424  15.627942
3.504972  13.072820
3.513521  9.899371
3.522070  7.017655
3.530619  5.238719
3.539167  4.948146
3.547716  5.972756
3.556265  7.700027
3.564813  9.384076
3.573362  10.482193
3.581911  10.858289
3.590460  10.765825
3.599008  10.640421
3.607557  10.827644
3.616106  11.395327
3.624654  12.122771
3.633203  12.656356
3.641752  12.730691
3.650301  12.325341
3.658849  11.672079
3.667398  11.117659
3.675947  10.929097
3.684495  11.156389
3.693044  11.627856
3.701593  12.071974
3.710142  12.285404
3.718690  12.243497
3.727239  12.088868
3.735788  12.010910
3.744336  12.097111
3.752885  12.254680
3.761434  12.257531
3.769983  11.895055
3.778531  11.132626
3.787080  10.180314
3.795629  9.415760
3.804177  9.192328
3.812726  9.635180
3.821275  10.543048
3.829824  11.460832
3.838372  11.895422
3.846921  11.565646
3.855470  10.553506
3.864018  9.272764
3.872567  8.267104
3.881116  7.941397
3.889665  8.365966
3.898213  9.255251
3.906762  10.129596
3.915311  10.572401
3.923859  10.446418
3.932408  9.957671
3.940957  9.538491
3.949506  9.616645
3.958054  10.394193
3.966603  11.748977
3.975152  13.302192
3.983700  14.607230
3.992249  15.355812
4.000798  15.496995
4.009347  15.219142
4.017895  14.820838
4.026444  14.551504
4.034993  14.508058
4.043541  14.631989
4.052090  14.789603
4.060639  14.873700
4.069188  14.861629
4.077736  14.800501
4.086285  14.740619
4.094834  14.670876
4.103382  14.505749
4.111931  14.136801
4.120480  13.516543
4.129029  12.718222
4.137577  11.927112
4.146126  11.360194
4.154675  11.156348
4.163223  11.300319
4.171772  11.627089
4.180321  11.908052
4.188870  11.972874
4.197418  11.799404
4.205967  11.521189
4.214516  11.348456
4.223064  11.446839
4.231613  11.840952
4.240162  12.394468
4.248711  12.874391
4.257259  13.060905
4.265808  12.841998
4.274357  12.245738
4.282905  11.402528
4.291454  10.470087
4.300003  9.570950
4.308551  8.776909
4.317100  8.138568
4.325649  7.725441
4.334198  7.634763
4.342746  7.950484
4.351295  8.672788
4.359844  9.666837
4.368392  10.676526
4.376941  11.413540
4.385490  11.683850
4.394039  11.483117
4.402587  11.001120
4.411136  10.522401
4.419685  10.270780
4.428233  10.283602
4.436782  10.392242
4.445331  10.329408
4.453880  9.910388
4.462428  9.186220
4.470977  8.472873
4.479526  8.222965
4.488074  8.793931
4.496623  10.230999
4.505172  12.186584
4.513721  14.033786
4.522269  15.131616
4.530818  15.116258
4.539367  14.072220
4.547915  12.493417
4.556464  11.049623
4.565013  10.273535
4.573562  10.324861
4.582110  10.947695
4.590659  11.636672
4.599208  11.919187
4.607756  11.602636
4.616305  10.857845
4.624854  10.100057
4.633403  9.738172
4.641951  9.932746
4.650500  10.496528
4.659049  10.992731
4.667597  10.978691
4.676146  10.264049
4.684695  9.044614
4.693244  7.838759
4.701792  7.256499
4.710341  7.717169
4.718890  9.255449
4.727438  11.507005
4.735987  13.872250
4.744536  15.769646
4.753085  16.853119
4.761633  17.097243
4.770182  16.729096
4.778731  16.064134
4.787279  15.343723
4.795828  14.656243
4.804377  13.965879
4.812926  13.209239
4.821474  12.386255
4.830023  11.585078
4.838572  10.929440
4.847120  10.489697
4.855669  10.223206
4.864218  9.991412
4.872767  9.651520
4.881315  9.170248
4.889864  8.686731
4.898413  8.475026
4.906961  8.812039
4.915510  9.813450
4.924059  11.325858
4.932608  12.941721
4.941156  14.144280
4.949705  14.522580
4.958254  13.957048
4.966802  12.685071
4.975351  11.210291
4.983900  10.092458
4.992449  9.711190
5.000997  10.109663
5.009546  10.987751
5.018095  11.846323
5.026643  12.217234
5.035192  11.877278
5.043741  10.953767
5.052290  9.878262
5.060838  9.210172
5.069387  9.405226
5.077936  10.623767
5.086484  12.654575
5.095033  14.981700
5.103582  16.965299
5.112131  18.065026
5.120679  18.021342
5.129228  16.929524
5.137777  15.184288
5.146325  13.322537
5.154874  11.828951
5.163423  10.979919
5.171972  10.782049
5.180520  11.020409
5.189069  11.385798
5.197618  11.619280
5.206166  11.609374
5.214715  11.403707
5.223264  11.140286
5.231813  10.942839
5.240361  10.840489
5.248910  10.756094
5.257459  10.567861
5.266007  10.206128
5.274556  9.724933
5.283105  9.299574
5.291654  9.142143
5.300202  9.375821
5.308751  9.938198
5.317300  10.575622
5.325848  10.945955
5.334397  10.787989
5.342946  10.073949
5.351495  9.061522
5.360043  8.207107
5.368592  7.971330
5.377141  8.605739
5.385689  10.024520
5.394238  11.827205
5.402787  13.465274
5.411336  14.474434
5.419884  14.662004
5.428433  14.162480
5.436982  13.341636
5.445530  12.605244
5.454079  12.212975
5.462628  12.188854
5.471177  12.363187
5.479725  12.509122
5.488274  12.489164
5.496823  12.328193
5.505371  12.177292
5.513920  12.198165
5.522469  12.443530
5.531017  12.808679
5.539566  13.084750
5.548115  13.081874
5.556664  12.747349
5.565212  12.205785
5.573761  11.693971
5.582310  11.426172
5.590858  11.468453
5.599407  11.697485
5.607956  11.871036
5.616505  11.771569
5.625053  11.339562
5.633602  10.716578
5.642151  10.169074
5.650699  9.933811
5.659248  10.073971
5.667797  10.432386
5.676346  10.714477
5.684894  10.658264
5.693443  10.195263
5.701992  9.506582
5.710540  8.934823
5.719089  8.794391
5.727638  9.184071
5.736187  9.910323
5.744735  10.572563
5.753284  10.772733
5.761833  10.339706
5.770381  9.445384
5.778930  8.543234
5.787479  8.153747
5.796028  8.604263
5.804576  9.857432
5.813125  11.517818
5.821674  13.013607
5.830222  13.859660
5.838771  13.868034
5.847320  13.203220
5.855869  12.263829
5.864417  11.463325
5.872966  11.030685
5.881515  10.932859
5.890063  10.947798
5.898612  10.832098
5.907161  10.478688
5.915710  9.973188
5.924258  9.522548
5.932807  9.307147
5.941356  9.352136
5.949904  9.500105
5.958453  9.504105
5.967002  9.185618
5.975551  8.560465
5.984099  7.852137
5.992648  7.377397
6.001197  7.365487
6.009745  7.814771
6.018294  8.473357
6.026843  8.961771
6.035392  8.974407
6.043940  8.449093
6.052489  7.608562
6.061038  6.847090
6.069586  6.521666
6.078135  6.761351
6.086684  7.399930
6.095233  8.069577
6.103781  8.404270
6.112330  8.240715
6.120879  7.705703
6.129427  7.141820
6.137976  6.913078
6.146525  7.198643
6.155074  7.889242
6.163622  8.643769
6.172171  9.074827
6.180720  8.960981
6.189268  8.369257
6.197817  7.621487
6.206366  7.124047
6.214915  7.154609
6.223463  7.721218
6.232012  8.567226
6.240561  9.314649
6.249109  9.663754
6.257658  9.539031
6.266207  9.105260
6.274756  8.651824
6.283304  8.416418
6.291853  8.450350
6.300402  8.600615
6.308950  8.615497
6.317499  8.310028
6.326048  7.694589
6.334597  6.992033
6.343145  6.532255
6.351694  6.581876
