&& imag part epsilon2(omega) tensor, xx, yy,zz xy, xz, yz
0.000000    5.869805e-02 5.869805e-02 1.718025e-02   -8.025202e-19 -7.010626e-26 -5.438224e-26
0.010000    5.908994e-02 5.908994e-02 1.724325e-02   -8.109358e-19 -7.054525e-26 -5.479167e-26
0.020000    5.948618e-02 5.948618e-02 1.730663e-02   -8.194796e-19 -7.099060e-26 -5.520778e-26
0.030000    5.988684e-02 5.988684e-02 1.737040e-02   -8.281541e-19 -7.144244e-26 -5.563069e-26
0.040000    6.029199e-02 6.029199e-02 1.743455e-02   -8.369620e-19 -7.190089e-26 -5.606057e-26
0.050000    6.070171e-02 6.070171e-02 1.749910e-02   -8.459060e-19 -7.236609e-26 -5.649758e-26
0.060000    6.111607e-02 6.111607e-02 1.756404e-02   -8.549890e-19 -7.283817e-26 -5.694188e-26
0.070000    6.153514e-02 6.153514e-02 1.762937e-02   -8.642138e-19 -7.331728e-26 -5.739363e-26
0.080000    6.195901e-02 6.195901e-02 1.769511e-02   -8.735833e-19 -7.380354e-26 -5.785301e-26
0.090000    6.238774e-02 6.238774e-02 1.776125e-02   -8.831005e-19 -7.429711e-26 -5.832019e-26
0.100000    6.282143e-02 6.282143e-02 1.782780e-02   -8.927687e-19 -7.479815e-26 -5.879536e-26
0.110000    6.326016e-02 6.326016e-02 1.789477e-02   -9.025909e-19 -7.530679e-26 -5.927871e-26
0.120000    6.370401e-02 6.370401e-02 1.796215e-02   -9.125705e-19 -7.582320e-26 -5.977042e-26
0.130000    6.415306e-02 6.415306e-02 1.802995e-02   -9.227107e-19 -7.634755e-26 -6.027070e-26
0.140000    6.460740e-02 6.460740e-02 1.809817e-02   -9.330151e-19 -7.687999e-26 -6.077976e-26
0.150000    6.506713e-02 6.506713e-02 1.816682e-02   -9.434872e-19 -7.742070e-26 -6.129779e-26
0.160000    6.553234e-02 6.553234e-02 1.823590e-02   -9.541306e-19 -7.796984e-26 -6.182502e-26
0.170000    6.600312e-02 6.600312e-02 1.830542e-02   -9.649492e-19 -7.852761e-26 -6.236167e-26
0.180000    6.647957e-02 6.647957e-02 1.837537e-02   -9.759466e-19 -7.909419e-26 -6.290798e-26
0.190000    6.696178e-02 6.696178e-02 1.844577e-02   -9.871269e-19 -7.966976e-26 -6.346418e-26
0.200000    6.744986e-02 6.744986e-02 1.851662e-02   -9.984941e-19 -8.025452e-26 -6.403051e-26
0.210000    6.794392e-02 6.794392e-02 1.858791e-02   -1.010052e-18 -8.084866e-26 -6.460723e-26
0.220000    6.844405e-02 6.844405e-02 1.865966e-02   -1.021806e-18 -8.145240e-26 -6.519460e-26
0.230000    6.895036e-02 6.895036e-02 1.873188e-02   -1.033760e-18 -8.206594e-26 -6.579289e-26
0.240000    6.946298e-02 6.946298e-02 1.880455e-02   -1.045918e-18 -8.268951e-26 -6.640236e-26
0.250000    6.998200e-02 6.998200e-02 1.887770e-02   -1.058285e-18 -8.332332e-26 -6.702332e-26
0.260000    7.050756e-02 7.050756e-02 1.895131e-02   -1.070865e-18 -8.396759e-26 -6.765605e-26
0.270000    7.103975e-02 7.103975e-02 1.902541e-02   -1.083665e-18 -8.462258e-26 -6.830085e-26
0.280000    7.157872e-02 7.157872e-02 1.909998e-02   -1.096689e-18 -8.528852e-26 -6.895805e-26
0.290000    7.212459e-02 7.212459e-02 1.917504e-02   -1.109941e-18 -8.596565e-26 -6.962796e-26
0.300000    7.267747e-02 7.267747e-02 1.925059e-02   -1.123428e-18 -8.665425e-26 -7.031092e-26
0.310000    7.323751e-02 7.323751e-02 1.932664e-02   -1.137156e-18 -8.735456e-26 -7.100727e-26
0.320000    7.380484e-02 7.380484e-02 1.940319e-02   -1.151129e-18 -8.806686e-26 -7.171738e-26
0.330000    7.437960e-02 7.437960e-02 1.948024e-02   -1.165353e-18 -8.879143e-26 -7.244161e-26
0.340000    7.496193e-02 7.496193e-02 1.955780e-02   -1.179836e-18 -8.952856e-26 -7.318034e-26
0.350000    7.555198e-02 7.555198e-02 1.963588e-02   -1.194582e-18 -9.027854e-26 -7.393396e-26
0.360000    7.614988e-02 7.614988e-02 1.971448e-02   -1.209600e-18 -9.104168e-26 -7.470289e-26
0.370000    7.675581e-02 7.675581e-02 1.979360e-02   -1.224894e-18 -9.181829e-26 -7.548754e-26
0.380000    7.736991e-02 7.736991e-02 1.987325e-02   -1.240472e-18 -9.260870e-26 -7.628836e-26
0.390000    7.799235e-02 7.799235e-02 1.995344e-02   -1.256342e-18 -9.341324e-26 -7.710578e-26
