#                \hbar \omega(eV)     Re(chi) (e^2*a_0^2/eV) Im(chi) (e^2*a_0^2/eV)
     chi_3_1=  0.700000000000000E-01  -.118022891062350E-03  -.822575519214512E-07
     chi_1_2=  0.700000000000000E-01  -.601887880354737E-06  -.337628399646796E-09
     chi_2_2=  0.700000000000000E-01  0.211818965075807E+02  0.348269451863111E-02
     chi_3_2=  0.700000000000000E-01  -.367966387839217E-05  -.231218327261620E-08
     chi_1_3=  0.700000000000000E-01  -.118022859109066E-03  -.822570274068179E-07
     chi_2_3=  0.700000000000000E-01  -.367966382691764E-05  -.231218230402026E-08
     chi_3_3=  0.700000000000000E-01  0.211820308156416E+02  0.348287597994671E-02
     chi_1_1=  0.800000000000000E-01  0.211824571860131E+02  0.398079532763928E-02
     chi_2_1=  0.800000000000000E-01  -.601941160685766E-06  -.385971889572784E-09
     chi_3_1=  0.800000000000000E-01  -.118035825745769E-03  -.940349960646388E-07
     chi_1_2=  0.800000000000000E-01  -.601940971740225E-06  -.385968369685623E-09
     chi_2_2=  0.800000000000000E-01  0.211824446351464E+02  0.398071653262381E-02
     chi_3_2=  0.800000000000000E-01  -.368002755034867E-05  -.264312113074113E-08
     chi_1_3=  0.800000000000000E-01  -.118035793711206E-03  -.940343949410267E-07
     chi_2_3=  0.800000000000000E-01  -.368002749872439E-05  -.264312002023981E-08
     chi_3_3=  0.800000000000000E-01  0.211825789717412E+02  0.398092397522461E-02
     chi_1_1=  0.900000000000000E-01  0.211830784916607E+02  0.447902509878138E-02
     chi_2_1=  0.900000000000000E-01  -.602001349252850E-06  -.434355326855519E-09
     chi_3_1=  0.900000000000000E-01  -.118050489429821E-03  -.105822999874085E-06
     chi_1_2=  0.900000000000000E-01  -.602001159766268E-06  -.434351354510543E-09
     chi_2_2=  0.900000000000000E-01  0.211830659285193E+02  0.447893640798098E-02
     chi_3_2=  0.900000000000000E-01  -.368043981575189E-05  -.297430973369434E-08
     chi_1_3=  0.900000000000000E-01  -.118050457302872E-03  -.105822321463204E-06
     chi_2_3=  0.900000000000000E-01  -.368043976395732E-05  -.297430847985722E-08
     chi_3_3=  0.900000000000000E-01  0.211832002974625E+02  0.447916985519081E-02
     chi_1_1=  0.100000000000000E+00  0.211837729953965E+02  0.497747758743451E-02
     chi_2_1=  0.100000000000000E+00  -.602068641210568E-06  -.482787209183260E-09
     chi_3_1=  0.100000000000000E+00  -.118066883757924E-03  -.117622891784908E-06
     chi_1_2=  0.100000000000000E+00  -.602068451117310E-06  -.482782779922323E-09
     chi_2_2=  0.100000000000000E+00  0.211837604185288E+02  0.497737898443105E-02
     chi_3_2=  0.100000000000000E+00  -.368090071360885E-05  -.330578064993978E-08
     chi_1_3=  0.100000000000000E+00  -.118066851527378E-03  -.117622135319293E-06
     chi_2_3=  0.100000000000000E+00  -.368090066162323E-05  -.330577925114711E-08
     chi_3_3=  0.100000000000000E+00  0.211838948236381E+02  0.497763846250667E-02
     chi_1_1=  0.110000000000000E+00  0.211845407316966E+02  0.547617767304839E-02
     chi_2_1=  0.110000000000000E+00  -.602143044038406E-06  -.531272980235892E-09
     chi_3_1=  0.110000000000000E+00  -.118085010568222E-03  -.129436003232080E-06
     chi_1_2=  0.110000000000000E+00  -.602142853272162E-06  -.531268089073893E-09
     chi_2_2=  0.110000000000000E+00  0.211845281396484E+02  0.547606913957782E-02
     chi_3_2=  0.110000000000000E+00  -.368141028755228E-05  -.363756552777074E-08
     chi_1_3=  0.110000000000000E+00  -.118084978222753E-03  -.129435167853504E-06
     chi_2_3=  0.110000000000000E+00  -.368141023535468E-05  -.363756398220977E-08
     chi_3_3=  0.110000000000000E+00  0.211846625847457E+02  0.547635467771509E-02
     chi_1_1=  0.120000000000000E+00  0.211853817386876E+02  0.597515027721339E-02
     chi_2_1=  0.120000000000000E+00  -.602224566012956E-06  -.579818103025364E-09
     chi_3_1=  0.120000000000000E+00  -.118104871894050E-03  -.141263668988208E-06
     chi_1_2=  0.120000000000000E+00  -.602224374506663E-06  -.579812744440054E-09
     chi_2_2=  0.120000000000000E+00  0.211853691300021E+02  0.597503179315906E-02
     chi_3_2=  0.120000000000000E+00  -.368196858585306E-05  -.396969610434151E-08
     chi_1_3=  0.120000000000000E+00  -.118104839422201E-03  -.141262753745918E-06
     chi_2_3=  0.120000000000000E+00  -.368196853342215E-05  -.396969441000211E-08
     chi_3_3=  0.120000000000000E+00  0.211855036189138E+02  0.597534342349961E-02
     chi_1_1=  0.130000000000000E+00  0.211862960581536E+02  0.647442036793597E-02
     chi_2_1=  0.130000000000000E+00  -.602313216210874E-06  -.628428061879864E-09
     chi_3_1=  0.130000000000000E+00  -.118126469964443E-03  -.153107227502741E-06
     chi_1_2=  0.130000000000000E+00  -.602313023896654E-06  -.628422229800468E-09
     chi_2_2=  0.130000000000000E+00  0.211862834313705E+02  0.647429191132076E-02
     chi_3_2=  0.130000000000000E+00  -.368257566143369E-05  -.430220421475074E-08
     chi_1_3=  0.130000000000000E+00  -.118126437354618E-03  -.153106231351482E-06
     chi_2_3=  0.130000000000000E+00  -.368257560874797E-05  -.430220236942072E-08
     chi_3_3=  0.130000000000000E+00  0.211864179679279E+02  0.647462966895972E-02
     chi_1_1=  0.140000000000000E+00  0.211872837355421E+02  0.697401296393116E-02
     chi_2_1=  0.140000000000000E+00  -.602409004512125E-06  -.677108364442597E-09
     chi_3_1=  0.140000000000000E+00  -.118149807204701E-03  -.164968021242730E-06
     chi_1_2=  0.140000000000000E+00  -.602408811321188E-06  -.677102052237296E-09
     chi_2_2=  0.140000000000000E+00  0.211872710891982E+02  0.697387451090959E-02
     chi_3_2=  0.140000000000000E+00  -.368323157188324E-05  -.463512180118127E-08
     chi_1_3=  0.140000000000000E+00  -.118149774445148E-03  -.164966943040575E-06
     chi_2_3=  0.140000000000000E+00  -.368323151892078E-05  -.463511980244120E-08
     chi_3_3=  0.140000000000000E+00  0.211874056772379E+02  0.697423843390371E-02
     chi_1_1=  0.150000000000000E+00  0.211883448199733E+02  0.747395313893504E-02
     chi_2_1=  0.150000000000000E+00  -.602511941603525E-06  -.725864543686699E-09
     chi_3_1=  0.150000000000000E+00  -.118174886237001E-03  -.176847397035305E-06
     chi_1_2=  0.150000000000000E+00  -.602511747466100E-06  -.725857744148869E-09
     chi_2_2=  0.150000000000000E+00  0.211883321526012E+02  0.747380466378386E-02
     chi_3_2=  0.150000000000000E+00  -.368393637947370E-05  -.496848092210257E-08
     chi_1_3=  0.150000000000000E+00  -.118174853315796E-03  -.176846235541258E-06
     chi_2_3=  0.150000000000000E+00  -.368393632621223E-05  -.496847876731998E-08
     chi_3_3=  0.150000000000000E+00  0.211884667959658E+02  0.747419479316049E-02
     chi_1_1=  0.160000000000000E+00  0.211894793642468E+02  0.797426602603702E-02
     chi_2_1=  0.160000000000000E+00  -.602622038982561E-06  -.774702159947628E-09
     chi_3_1=  0.160000000000000E+00  -.118201709881054E-03  -.188746706411995E-06
     chi_1_2=  0.160000000000000E+00  -.602621843827809E-06  -.774694865280840E-09
     chi_2_2=  0.160000000000000E+00  0.211894666743758E+02  0.797410750114594E-02
     chi_3_2=  0.160000000000000E+00  -.368469015117750E-05  -.530231376154056E-08
     chi_1_3=  0.160000000000000E+00  -.118201676786093E-03  -.188745460283393E-06
     chi_2_3=  0.160000000000000E+00  -.368469009759443E-05  -.530231144786368E-08
     chi_3_3=  0.160000000000000E+00  0.211896013769140E+02  0.797452388091265E-02
     chi_1_1=  0.170000000000000E+00  0.211906874248519E+02  0.847497682203588E-02
     chi_2_1=  0.170000000000000E+00  -.602739308961538E-06  -.823626802974497E-09
     chi_3_1=  0.170000000000000E+00  -.118230281154826E-03  -.200667305955053E-06
     chi_1_2=  0.170000000000000E+00  -.602739112717472E-06  -.823619004776177E-09
     chi_2_2=  0.170000000000000E+00  0.211906747110070E+02  0.847480821789690E-02
     chi_3_2=  0.170000000000000E+00  -.368549295868654E-05  -.563665263842061E-08
     chi_1_3=  0.170000000000000E+00  -.118230247873804E-03  -.200665973744732E-06
     chi_2_3=  0.170000000000000E+00  -.368549290475881E-05  -.563665016277148E-08
     chi_3_3=  0.170000000000000E+00  0.211908094765741E+02  0.847525089505184E-02
     chi_1_1=  0.180000000000000E+00  0.211919690619768E+02  0.897611079181926E-02
     chi_2_1=  0.180000000000000E+00  -.602863764671985E-06  -.872644094001775E-09
     chi_3_1=  0.180000000000000E+00  -.118260603275289E-03  -.212610557645938E-06
     chi_1_2=  0.180000000000000E+00  -.602863567265379E-06  -.872635783245528E-09
     chi_2_2=  0.180000000000000E+00  0.211919563226783E+02  0.897593207701556E-02
     chi_3_2=  0.180000000000000E+00  -.368634487843255E-05  -.597153001598948E-08
     chi_1_3=  0.180000000000000E+00  -.118260569795689E-03  -.212609137799155E-06
     chi_2_3=  0.180000000000000E+00  -.368634482413661E-05  -.597152737505655E-08
     chi_3_3=  0.180000000000000E+00  0.211920911551366E+02  0.897640110155841E-02
     chi_1_1=  0.190000000000000E+00  0.211933243395183E+02  0.947769327276922E-02
     chi_2_1=  0.190000000000000E+00  -.602995420069401E-06  -.921759687842831E-09
     chi_3_1=  0.190000000000000E+00  -.118292679659247E-03  -.224577829216085E-06
     chi_1_2=  0.190000000000000E+00  -.602995221425696E-06  -.921750854859348E-09
     chi_2_2=  0.190000000000000E+00  0.211933115732820E+02  0.947750441396315E-02
     chi_3_2=  0.190000000000000E+00  -.368724599160866E-05  -.630697851132142E-08
     chi_1_3=  0.190000000000000E+00  -.118292645968322E-03  -.224576320067211E-06
     chi_2_3=  0.190000000000000E+00  -.368724593692055E-05  -.630697570155158E-08
     chi_3_3=  0.190000000000000E+00  0.211934464765017E+02  0.947799983890702E-02
     chi_1_1=  0.200000000000000E+00  0.211947533250940E+02  0.997974967919573E-02
     chi_2_1=  0.200000000000000E+00  -.603134289938280E-06  -.970979275006887E-09
     chi_3_1=  0.200000000000000E+00  -.118326513924195E-03  -.236570494500134E-06
     chi_1_2=  0.200000000000000E+00  -.603134089981502E-06  -.970969909463348E-09
     chi_2_2=  0.200000000000000E+00  0.211947405304305E+02  0.997955064111648E-02
     chi_3_2=  0.200000000000000E+00  -.368819638419270E-05  -.664303090491490E-08
     chi_1_3=  0.200000000000000E+00  -.118326480008954E-03  -.236568894269066E-06
     chi_2_3=  0.200000000000000E+00  -.368819632908792E-05  -.664302792250461E-08
     chi_3_3=  0.200000000000000E+00  0.211948755082894E+02  0.998007252250027E-02
     chi_1_1=  0.210000000000000E+00  0.211962560900523E+02  0.104823055067994E-01
     chi_2_1=  0.210000000000000E+00  -.603280389897472E-06  -.102030858384077E-08
     chi_3_1=  0.210000000000000E+00  -.118362109889234E-03  -.248589933791755E-06
     chi_1_2=  0.210000000000000E+00  -.603280188550128E-06  -.102029867471873E-08
     chi_2_2=  0.210000000000000E+00  0.211962432654670E+02  0.104820962522294E-01
     chi_3_2=  0.210000000000000E+00  -.368919614697156E-05  -.697972015038462E-08
     chi_1_3=  0.210000000000000E+00  -.118362075736427E-03  -.248588240580088E-06
     chi_2_3=  0.210000000000000E+00  -.368919609142500E-05  -.697971699127074E-08
     chi_3_3=  0.210000000000000E+00  0.211963783218517E+02  0.104826446491309E-01
     chi_1_1=  0.220000000000000E+00  0.211978327094860E+02  0.109853863371657E-01
     chi_2_1=  0.220000000000000E+00  -.603433736405828E-06  -.106975338269714E-08
     chi_3_1=  0.220000000000000E+00  -.118399471576049E-03  -.260637534202242E-06
     chi_1_2=  0.220000000000000E+00  -.603433533588804E-06  -.106974291826872E-08
     chi_2_2=  0.220000000000000E+00  0.211978198534786E+02  0.109851668269263E-01
     chi_3_2=  0.220000000000000E+00  -.369024537556718E-05  -.731707938425631E-08
     chi_1_3=  0.220000000000000E+00  -.118399437172144E-03  -.260635745989118E-06
     chi_2_3=  0.220000000000000E+00  -.369024531955325E-05  -.731707604410604E-08
     chi_3_3=  0.220000000000000E+00  0.211979549922845E+02  0.109857418014763E-01
     chi_1_1=  0.230000000000000E+00  0.211994832622442E+02  0.114890178422913E-01
     chi_2_1=  0.230000000000000E+00  -.603594346768178E-06  -.111931948213063E-08
     chi_3_1=  0.230000000000000E+00  -.118438603209921E-03  -.272714690022000E-06
     chi_1_2=  0.230000000000000E+00  -.603594142400655E-06  -.111930844993314E-08
     chi_2_2=  0.230000000000000E+00  0.211994703733089E+02  0.114887880352285E-01
     chi_3_2=  0.230000000000000E+00  -.369134417046395E-05  -.765514193586896E-08
     chi_1_3=  0.230000000000000E+00  -.118438568541092E-03  -.272712804659701E-06
     chi_2_3=  0.230000000000000E+00  -.369134411395628E-05  -.765513841006864E-08
     chi_3_3=  0.230000000000000E+00  0.211996055984404E+02  0.114893896526251E-01
     chi_1_1=  0.240000000000000E+00  0.212012078309467E+02  0.119932257891466E-01
     chi_2_1=  0.240000000000000E+00  -.603762239141641E-06  -.116901273712368E-08
     chi_3_1=  0.240000000000000E+00  -.118479509220809E-03  -.284822803085102E-06
     chi_1_2=  0.240000000000000E+00  -.603762033140967E-06  -.116900112393233E-08
     chi_2_2=  0.240000000000000E+00  0.212011949075711E+02  0.119929856421145E-01
     chi_3_2=  0.240000000000000E+00  -.369249263703743E-05  -.799394133739106E-08
     chi_1_3=  0.240000000000000E+00  -.118479474272917E-03  -.284820818294324E-06
     chi_2_3=  0.240000000000000E+00  -.369249258000911E-05  -.799393762103511E-08
     chi_3_3=  0.240000000000000E+00  0.212013302229426E+02  0.119936139706390E-01
     chi_1_1=  0.250000000000000E+00  0.212030065019971E+02  0.124980360442735E-01
     chi_2_1=  0.250000000000000E+00  -.603937432542228E-06  -.121883904934351E-08
     chi_3_1=  0.250000000000000E+00  -.118522194244473E-03  -.296963283137115E-06
     chi_1_2=  0.250000000000000E+00  -.603937224823821E-06  -.121882684114227E-08
     chi_2_2=  0.250000000000000E+00  0.212029935426627E+02  0.124977855121186E-01
     chi_3_2=  0.250000000000000E+00  -.369369088558465E-05  -.833351133395759E-08
     chi_1_3=  0.250000000000000E+00  -.118522159003045E-03  -.296961196501880E-06
     chi_2_3=  0.250000000000000E+00  -.369369082800799E-05  -.833350742183566E-08
     chi_3_3=  0.250000000000000E+00  0.212031289521989E+02  0.124984406231508E-01
     chi_1_1=  0.260000000000000E+00  0.212048793655989E+02  0.130034745784226E-01
     chi_2_1=  0.260000000000000E+00  -.604119946851822E-06  -.126880436943197E-08
     chi_3_1=  0.260000000000000E+00  -.118566663123664E-03  -.309137548206228E-06
     chi_1_2=  0.260000000000000E+00  -.604119737329055E-06  -.126879155138254E-08
     chi_2_2=  0.260000000000000E+00  0.212048663687803E+02  0.130032136139658E-01
     chi_3_2=  0.260000000000000E+00  -.369493903135597E-05  -.867388589393355E-08
     chi_1_3=  0.260000000000000E+00  -.118566627573873E-03  -.309135357168498E-06
     chi_2_3=  0.260000000000000E+00  -.369493897320252E-05  -.867388178051738E-08
     chi_3_3=  0.260000000000000E+00  0.212050018764164E+02  0.130038955820017E-01
     chi_1_1=  0.270000000000000E+00  0.212068265157704E+02  0.135095674712301E-01
     chi_2_1=  0.270000000000000E+00  -.604309802825438E-06  -.131891469933010E-08
     chi_3_1=  0.270000000000000E+00  -.118612920909353E-03  -.321347024978029E-06
     chi_1_2=  0.270000000000000E+00  -.604309591409518E-06  -.131890125573868E-08
     chi_2_2=  0.270000000000000E+00  0.212068134799350E+02  0.135092960252494E-01
     chi_3_2=  0.270000000000000E+00  -.369623719458823E-05  -.901509921931061E-08
     chi_1_3=  0.270000000000000E+00  -.118612885035999E-03  -.321344726831929E-06
     chi_2_3=  0.270000000000000E+00  -.369623713582871E-05  -.901509489873958E-08
     chi_3_3=  0.270000000000000E+00  0.212069490896175E+02  0.135100049279179E-01
     chi_1_1=  0.280000000000000E+00  0.212088480503609E+02  0.140163409159379E-01
     chi_2_1=  0.280000000000000E+00  -.604507022098874E-06  -.136917609463885E-08
     chi_3_1=  0.280000000000000E+00  -.118660972862023E-03  -.333593149173901E-06
     chi_1_2=  0.280000000000000E+00  -.604506808698716E-06  -.136916200892072E-08
     chi_2_2=  0.280000000000000E+00  0.212088349739689E+02  0.140160589371485E-01
     chi_3_2=  0.280000000000000E+00  -.369758550053952E-05  -.935718575624351E-08
     chi_1_3=  0.280000000000000E+00  -.118660936649514E-03  -.333590741059569E-06
     chi_2_3=  0.280000000000000E+00  -.369758544114394E-05  -.935718122230977E-08
     chi_3_3=  0.280000000000000E+00  0.212089706896559E+02  0.140167948552309E-01
     chi_1_1=  0.290000000000000E+00  0.212109440710678E+02  0.145238212241563E-01
     chi_2_1=  0.290000000000000E+00  -.604711627196672E-06  -.141959466701795E-08
     chi_3_1=  0.290000000000000E+00  -.118710824453023E-03  -.345877365933366E-06
     chi_1_2=  0.290000000000000E+00  -.604711411718783E-06  -.141957992165987E-08
     chi_2_2=  0.290000000000000E+00  0.212109309525719E+02  0.145235286591923E-01
     chi_3_2=  0.290000000000000E+00  -.369898407952571E-05  -.970018020573358E-08
     chi_1_3=  0.290000000000000E+00  -.118710787885350E-03  -.345874844830389E-06
     chi_2_3=  0.290000000000000E+00  -.369898401946300E-05  -.970017545186519E-08
     chi_3_3=  0.290000000000000E+00  0.212110667782335E+02  0.145242916766396E-01
     chi_1_1=  0.300000000000000E+00  0.212131146834544E+02  0.150320348306749E-01
     chi_2_1=  0.300000000000000E+00  -.604923641540462E-06  -.147017658662476E-08
     chi_3_1=  0.300000000000000E+00  -.118762481365968E-03  -.358201130200435E-06
     chi_1_2=  0.300000000000000E+00  -.604923423888794E-06  -.147016116314472E-08
     chi_2_2=  0.300000000000000E+00  0.212131015212990E+02  0.150317316240673E-01
     chi_3_2=  0.300000000000000E+00  -.370043306695809E-05  -.100441175344649E-07
     chi_1_3=  0.300000000000000E+00  -.118762444426681E-03  -.358198492920871E-06
     chi_2_3=  0.300000000000000E+00  -.370043300619635E-05  -.100441125537089E-07
     chi_3_3=  0.300000000000000E+00  0.212132374609178E+02  0.150325218280218E-01
     chi_1_1=  0.310000000000000E+00  0.212153599969682E+02  0.155410082983205E-01
     chi_2_1=  0.310000000000000E+00  -.605143089457630E-06  -.152092808459474E-08
     chi_3_1=  0.310000000000000E+00  -.118815949498197E-03  -.370565907114190E-06
     chi_1_2=  0.310000000000000E+00  -.605142869533436E-06  -.152091196349924E-08
     chi_2_2=  0.310000000000000E+00  0.212153467895898E+02  0.155406943924763E-01
     chi_3_2=  0.310000000000000E+00  -.370193260338306E-05  -.103890329858017E-07
     chi_1_3=  0.310000000000000E+00  -.118815912170381E-03  -.370563150295107E-06
     chi_2_3=  0.310000000000000E+00  -.370193254188933E-05  -.103890277708052E-07
     chi_3_3=  0.310000000000000E+00  0.212154828471614E+02  0.155415118732914E-01
     chi_1_1=  0.320000000000000E+00  0.212176801249595E+02  0.160507683228653E-01
     chi_2_1=  0.320000000000000E+00  -.605369996190357E-06  -.157185545556568E-08
     chi_3_1=  0.320000000000000E+00  -.118871234962289E-03  -.382973172403727E-06
     chi_1_2=  0.320000000000000E+00  -.605369773892073E-06  -.157183861630420E-08
     chi_2_2=  0.320000000000000E+00  0.212176668707859E+02  0.160504436580453E-01
     chi_3_2=  0.320000000000000E+00  -.370348283452308E-05  -.107349620909533E-07
     chi_1_3=  0.320000000000000E+00  -.118871197228543E-03  -.382970292499310E-06
     chi_2_3=  0.320000000000000E+00  -.370348277226335E-05  -.107349566339438E-07
     chi_3_3=  0.320000000000000E+00  0.212178030503194E+02  0.160512885093067E-01
     chi_1_1=  0.330000000000000E+00  0.212200751847020E+02  0.165613417379874E-01
     chi_2_1=  0.330000000000000E+00  -.605604387905068E-06  -.162296506024745E-08
     chi_3_1=  0.330000000000000E+00  -.118928344087648E-03  -.395424412787715E-06
     chi_1_2=  0.330000000000000E+00  -.605604163128128E-06  -.162294748116404E-08
     chi_2_2=  0.330000000000000E+00  0.212200618821519E+02  0.165610062522831E-01
     chi_3_2=  0.330000000000000E+00  -.370508391131961E-05  -.110819406803143E-07
     chi_1_3=  0.330000000000000E+00  -.118928305930052E-03  -.395421406060809E-06
     chi_2_3=  0.330000000000000E+00  -.370508384825871E-05  -.110819349730782E-07
     chi_3_3=  0.330000000000000E+00  0.212201981876705E+02  0.165618785708312E-01
     chi_1_1=  0.340000000000000E+00  0.212225452974125E+02  0.170727555202866E-01
     chi_2_1=  0.340000000000000E+00  -.605846291702191E-06  -.167426332803939E-08
     chi_3_1=  0.340000000000000E+00  -.118987283422123E-03  -.407921126378608E-06
     chi_1_2=  0.340000000000000E+00  -.605846064338892E-06  -.167424498632110E-08
     chi_2_2=  0.340000000000000E+00  0.212225319448957E+02  0.170724091495958E-01
     chi_3_2=  0.340000000000000E+00  -.370673598997720E-05  -.114300048949872E-07
     chi_1_3=  0.340000000000000E+00  -.118987244822218E-03  -.407917988891770E-06
     chi_2_3=  0.340000000000000E+00  -.370673592607885E-05  -.114299989288473E-07
     chi_3_3=  0.340000000000000E+00  0.212226683804367E+02  0.170733090355487E-01
     chi_1_1=  0.350000000000000E+00  0.212250905882726E+02  0.175850367943556E-01
     chi_2_1=  0.350000000000000E+00  -.606095735626356E-06  -.172575675969720E-08
     chi_3_1=  0.350000000000000E+00  -.119048059733716E-03  -.420464823091875E-06
     chi_1_2=  0.350000000000000E+00  -.606095505565683E-06  -.172573763131933E-08
     chi_2_2=  0.350000000000000E+00  0.212250771841893E+02  0.175846794723574E-01
     chi_3_2=  0.350000000000000E+00  -.370843923200987E-05  -.117791911984960E-07
     chi_1_3=  0.350000000000000E+00  -.119048020672471E-03  -.420461550697794E-06
     chi_2_3=  0.350000000000000E+00  -.370843916723648E-05  -.117791849642874E-07
     chi_3_3=  0.350000000000000E+00  0.212252137538051E+02  0.175856070291346E-01
     chi_1_1=  0.360000000000000E+00  0.212277111864508E+02  0.180982128379109E-01
     chi_2_1=  0.360000000000000E+00  -.606352748676961E-06  -.177745193005173E-08
     chi_3_1=  0.360000000000000E+00  -.119110680012325E-03  -.433057025060209E-06
     chi_1_2=  0.360000000000000E+00  -.606352515804409E-06  -.177743198971946E-08
     chi_2_2=  0.360000000000000E+00  0.212276977291913E+02  0.180978444960402E-01
     chi_3_2=  0.360000000000000E+00  -.371019380428879E-05  -.121295363886978E-07
